Periódico,Hipervínculo,Fecha publicación,Titular,Subtítulo,Target,Cuerpo
La comitiva de Adelson tuvo que soportar durante toda su visita los gritos de la manifestación que convocaron los dos hijos del matrimonio, que mostraron camisetas con el lema «Eurovegas go home». «Sí, Eurovegas puede traer dinero a casa, ¿pero a qué precio? Al precio de no poder mear con la puerta abierta o de que mi padre no pueda estar en calzoncillos en verano. ¿Es este el futuro que quiere mi madre para nosotros?», ha declarado el chiquillo mayor.
"
El Mundo Today,https://www.elmundotoday.com/2012/06/liberan-a-un-gato-de-peluche-pegado-al-cristal-de-un-coche-con-ventosas/,2012-06-28,Liberan a un gato de peluche pegado al cristal de un coche con ventosas,UNA COLA DE CONEJO COLGANDO DEL RETROVISOR HACE TEMER LO PEOR,1,"Una pareja de ancianos ha encontrado esta mañana un gato de peluche estampado contra el cristal de un coche, encerrado en el interior del vehículo y a punto de perder el conocimiento. El coche, un Suzuki de color gris, estaba aparcado en un centro comercial de Alcorcón y su propietario aún no ha sido localizado. Nada más ver al animal, los ancianos han avisado al encargado de seguridad del centro, que ha llamado a los bomberos. Éstos han forzado la puerta del coche y han tardado más de veinte minutos en despegar al gato del cristal.
«Lo estamparon con unas ventosas pegadas a las extremidades de la víctima. Una verdadera salvajada», explica un agente. El animal está «mejor, pero sigue con la misma expresión desencajada» y las autoridades buscan sin descanso al autor de la sádica agresión.
«Con el calor que hace, el bicho no hubiera aguantado mucho más», insisten los bomberos que, tras inspeccionar el vehículo, han encontrado la cola de un conejo colgada del retrovisor. «No augura nada bueno», explica la Policía, que intenta localizar el resto del conejo debajo de los asientos del coche y en las inmediaciones del lugar. «Alguien que estampa un gato contra el cristal de un coche es perfectamente capaz de desmembrar un conejo», sospechan los agentes.
Una pegatina de «Bebé a bordo» anuncia atrocidades mayores
La parte posterior del Suzuki luce una inquietante pegatina con la inscripción «Bebé a bordo». Los expertos creen que «estamos ante un asesino en serie que firma sus crímenes de forma macabra. La cola del conejo, la advertencia de que hay un bebé en el coche… Vamos a desmontar el automóvil pieza a pieza hasta dar con el pequeño».
La protectora de animales PETA, a través de su portavoz en España, Dolores Parmalat, ha mostrado su repulsa ante lo ocurrido y ha pedido a los medios de comunicación «que no difundan las imágenes macabras del animal estampado por respeto a su intimidad y para no provocar el efecto contagio».
"
El Mundo Today,https://www.elmundotoday.com/2012/06/pleno-extraordinario-en-el-congreso-para-fijar-la-temperatura-del-termostato/,2012-06-27,Pleno extraordinario en el Congreso para fijar la temperatura del termostato,AMAIUR AMENAZA CON ENCENDER UNA FOGATA SI NO SE ALCANZA UN ACUERDO,1,"El Congreso de los Diputados celebra este miércoles una sesión plenaria extraordinaria en la cual los diputados discutirán la convalidación de las primeras medidas térmicas adoptadas por el Gobierno de cara al periodo estival y que será fundamental para el desarrollo de la actividad parlamentaria de la Cámara Baja, que discurrirá en un clima extremadamente caluroso.
Además del decreto-ley con las disposiciones de ajuste del termostato adoptadas por el Ejecutivo de Mariano Rajoy, el hemiciclo aprobará una reforma del Reglamento de la Cámara con la nueva estructura de las salidas de aire, el primer paso para que puedan ponerse en marcha de forma inmediata.
La cita de hoy permitirá a los portavoces de los siete grupos confrontar su posturas respecto a la sensación térmica, extremadamente variable en las diferentes zonas del hemiciclo. Las distintas formaciones políticas están de acuerdo en que «no podemos permitir que el Presidente del Congreso ejerza sus funciones con redondeles de sudor bajo el brazo», aunque Izquierda Plural insiste en que «poner el aire a tope es incompatible con el respeto ejemplar al medio ambiente».
El pleno arrancará a las doce de la mañana, después de que la Mesa del Congreso en primer lugar y después la Junta de Portavoces hayan celebrado sendas reuniones. Se encargará de presentar ante la Cámara el decreto-ley del ajuste el ministro de Agricultura, Alimentación y Medio Ambiente, Miguel Arias Cañete, una exposición a la que seguirán, de mayor a menor y con el grupo del PP en último término, los discursos de los diferentes portavoces parlamentarios.
Amaiur amenaza con encender un fuego
Ya ha anunciado el grupo socialista que por su parte será su portavoz, Soraya Rodríguez, quien intervenga; no lo hará Alfredo Pérez Rubalcaba para evitar suspicacias internas en el PSOE, puesto que el líder socialista es conocido por su tendencia a tener frío «esté el termostato como esté». Otros diputados frioleros no están dispuestos a tolerar temperaturas extremas y han amenazado con tomar medidas extraordinarias. Es el caso de Amaiur, que a través del portavoz Xabier Mikel Errekondo ha insinuado que «estaríamos dispuestos a encender una fogata si no se alcanza un consenso».
Según informaba esta mañana la Vicepresidenta Primera del Congreso, Celia Villalobos, la temperatura del aire acondicionado de la Cámara Baja está fijada actualmente en los 21 grados centígrados siguiendo la disposición adicional tercera de la Ley 4/2007, aunque dicha temperatura «es la que pone en el termostato pero luego no se corresponde con la temperatura real porque el espacio es amplio y hay zonas más frías que otras». La propia Villalobos ha admitido que «será un pleno complicado y el consenso es muy difícil de alcanzar porque se mezclan temas subjetivos: las que estamos en plena menopausia siempre negociamos a la baja y otros diputados más flacos hacen lo contrario. Ahora ya no se les puede decir que beban un trago de whisky porque lo prohíbe expresamente el artículo 75 del nuevo reglamento».
"
El Mundo Today,https://www.elmundotoday.com/2012/06/rajoy-elogia-la-capacidad-de-espana-para-preocupar-a-los-mercados/,2012-06-26,Rajoy elogia la capacidad de España para preocupar a los mercados,,1,EtiquetasBarack ObamaCEOEChiprecrisiseconomíaEspañaEuropaLo mejor de 2012Mariano Rajoymercadosprima de riesgo
El Mundo Today,https://www.elmundotoday.com/2012/06/el-ayuntamiento-de-barcelona-estrena-contenedores-para-cadaveres/,2012-06-25,El ayuntamiento de Barcelona estrena contenedores para cadáveres,YA NO HARÁ FALTA DEJARLOS CON LOS TRASTOS VIEJOS,1,"Barcelona ha empezado la instalación hoy mismo de 3.000 nuevos contenedores que se sumarán a los ya disponibles en la ciudad y que diferencian entre cinco tipologías de residuos: basura, orgánico, papel, vidrio y envases; de colores gris, marrón, azul, verde y amarillo, respectivamente. Los nuevos contenedores, de color lila, estarán destinados a arrojar en ellos los cadáveres que los ciudadanos de la ciudad puedan generar, especialmente las mafias y el crimen organizado, que tantos residuos de este tipo generan.
El plan de instalación, algo apresurado, responde a la necesidad del consistorio de la ciudad condal y de la Generalitat de Catalunya de impresionar al magnate del juego Sheldon Adelson y su séquito, que visitan estos días Barcelona con la intención de valorarla como posible asentamiento del macrocomplejo Eurovegas. «Queremos que cuando el señor Adelson y el resto de integrantes de su compañía visiten Barcelona vean que estamos plenamente capacitados para acoger a las mafias que puedan querer instalarse alrededor de Eurovegas. Allí en Estados Unidos disponen de todo un desierto para enterrar cadáveres. Nosotros integraremos ese servicio en la ciudad. La otra opción es que los cuerpos de mafiosos de bandas rivales se desplacen a Los Monegros, pero Barcelona prefiere poner las cosas fáciles», comentaba hace unos días Artur Mas en La Vanguardia.
Los ciudadanos aprovechaban los sacos de runa de las obras o el servicio de recogida de trastos viejos para sacar a la abuela.
Muchos vecinos creen que ya era hora de que los contenedores se adaptaran, sobre todo ahora que llega el verano y los cadáveres empiezan a oler. Otros, sin embargo opinan que la nueva categoría lila para basuras generará confusión a la hora de proceder al reciclaje de residuos en el hogar, dado que los deshechos humanos bien podrían seguir siendo depositados (como hasta ahora) en los contenedores marrones, los destinados a la basura orgánica.
«Yo lo que no voy a hacer a la hora de tirar la basura es ponerme a mirar si esto es papel o envase o si aquí hay una botella de vidrio o si esto es el cadáver de mi marido. No voy a tener yo en la cocina un cubo para cada cosa», se queja una vecina del barrio de Horta. «Además, tú ya puedes preocuparte de tirar los cadáveres al contenedor que toca, que luego todos los camiones van al mismo sitio, es todo una hipocresía».
«Si el cadáver lleva gafas, ¿hay que quitárselas y tirarlas al vidrio?»
«Yo asesino a no menos de cinco prostitutas a la semana y lo que hago es despedazarlas e introducir los restos en diversos cubos especiales que tengo en el patio para fabricar mi propio compuesto casero, que uso para el autocultivo de lechugas y demás. El tema de la gestión de residuos es siempre problemático, claro, pero si todos ponemos de nuestra parte es sencillo apostar por un futuro sostenible», comenta otro vecino de L’Eixample. «Lo que pasa es que luego ves a la gente tirando los cuerpos en los contenedores grises, que son los de la basura general. Yo opino que deberían multar».
Este vecino de L’Eixample también se queja de que, hasta ahora, pocos barceloneses se molestaban en quitar la ropa a los difuntos para depositarla en Cáritas. «Yo lo hago, lo que pasa es que asesino putas mayormente y, como es lógico, la Iglesia no está interesada en llevar minifaldas o medias de rejilla al tercer mundo», dice.
Los cadáveres de animales pueden seguir depositándose en la puerta de los restaurantes chinos.
Desde el consistorio han comunicado que en breve también instalarán contenedores para quien quiera tirar su juventud a la basura «y otros contenedores para quien quiera tirar el dinero: todos conocemos a gente a la que le gusta tirar el dinero. Si ponemos contenedores para eso podemos facilitarles a ellos la tarea y beneficiar la ciudad. A ver si cuela. Para cuando tengamos casinos en la ciudad quedarían obsoletos, pero mientras tanto…», explica el alcalde.
"
El Mundo Today,https://www.elmundotoday.com/2012/06/viaja-a-cuba-de-turismo-sexual-pero-eyacula-en-la-puerta-de-embarque/,2012-06-25,Viaja a Cuba de turismo sexual pero eyacula en la puerta de embarque,"""SE ME HAN IDO LAS GANAS DE VIAJAR"", SE QUEJA EL PASAJERO",1,"Un pequeño drama personal ha colapsado esta mañana el aeropuerto madrileño de Barajas: Rafael Saltez, informático de 35 años, se disponía a embarcar en un vuelo de Iberia en dirección a Cuba con el fin de «pasar unos días de vacaciones practicando el turismo sexual como hacen cada año cientos de familias». El pasajero estaba dispuesto a «aprovechar al máximo mis vacaciones y venía lleno de ganas, contento y morcillón». Por desgracia, el exceso de ilusión y, en sus propias palabras, «la desproporcionada amabilidad del personal de la compañía», han arruinado sus planes. 
«Estaba en la cola de embarque pensando ya en las mujeres que me iba a pasar por la piedra nada más llegar a Cuba cuando una azafata de la compañía me pidió el DNI y me rozó con la mano al entregarle el documento. Como yo estaba excitado y ella está bastante buena, ocurrió el desastre y me corrí». Tras el incidente, Saltez quiso anular el viaje pero la compañía se niega a devolverle el importe del billete.
Rafael insiste en que «llevaba meses reservándome para este viaje y lo he dado todo antes de despegar. Ahora Cuba no me apetece una mierda y nadie se hace responsable». Otros clientes que compartían vuelo con la víctima se han solidarizado con su causa amotinándose en la cola de embarque. «Me podría haber pasado a mí o a cualquier otro. Trabajas como un perro durante el año, te aguantas unos meses para estar a la altura durante las vacaciones y en el último momento te roban la ilusión y las ganas de viajar», se queja un experto turista sexual, añadiendo que «esto es como ir al cine y que la taquillera te cuente el final de la película».
«En Iberia hacemos todo lo posible para que el cliente no eyacule»
La compañía ha intentado convencer a Rafael para que suba al avión «y disfrute de la belleza y las oportunidades de Cuba». El cliente, sin embargo, considera que «Cuba es un truño si no vas a lo que vas, y además hace un calor que te cagas». El resto de pasajeros apoya a Rafael sin reservas y ha improvisado pancartas con el lema «Quien se corre no vuela». Iberia insiste en que «excepto en los vuelos con final feliz, hacemos lo posible para que el cliente no eyacule y por eso en las revistas del avión hay artículos soporíferos sobre cosas que no tienen la más mínima importancia. Además, nuestras azafatas son señoras con más de 30 años de experiencia y muchas varices». Las excusas, de momento, no son suficientes para calmar el ánimo de los turistas sexuales, que planean una «huelga de semen» si las autoridades no se ponen de su parte.
"
El Mundo Today,https://www.elmundotoday.com/2012/06/macroconcierto-en-wembley-para-recaudar-fondos-para-espana/,2012-06-22,Macroconcierto en Wembley para recaudar fondos para España,"""WE ARE THE SPAIN, WE ARE THE CHILDREN"" ES EL LEMA QUE UNE A BONO, DYLAN Y SPRINGSTEEN",1,"Artistas de la talla de Bono, Bob Dylan, Bruce Springsteen, Christina Aguilera o Sting unirán sus fuerzas este sábado en el estadio londinense de Wembley para recaudar fondos para España. La iniciativa ha surgido tras saberse que la banca española necesita entre 51.000 y 62.000 millones de euros, según los primeros análisis de dos auditorías independientes. 
«Han pasado de una larga dictadura a revolver contenedores en una débil democracia latina: los españoles necesitan el apoyo de occidente», declaraba hoy el actor George Clooney, principal promotor del concierto.
Miles de fans y de ciudadanos solidarios unirán sus voces para exclamar «We Are The Spain, We Are The Children», cántico que encabeza el pegadizo estribillo del himno «Save The Spain». En España, el Gobierno ha insistido en que «este país no necesita conciertos benéficos» y ha criticado duramente que en Inglaterra y Estados Unidos se hayan hecho circular «fotos de un supuesto niño con la barriga hinchada por el hambre que en realidad está contando un chiste a Juan y Medio en un programa de Canal Sur».
«Rajoy, please, no more lies»
El tema «Save The Spain» ha sido difundido ya a través de Internet para que los asistentes al concierto puedan cantarlo junto a las más grandes estrellas internacionales de la canción. La Cadena SER lo ofrece en su página web desde esta misma mañana:

La prima sube a 1579 puntos tras anunciarse el concierto
La letra de la canción incluye frases como «Rajoy, please, no more lies» («Rajoy, por favor, no más mentiras») o «It’s True We All Gonna Be Like Greeks» («Es cierto que acabaremos como los griegos»). Son partes de la canción que han sentado especialmente mal al Ejecutivo de Mariano Rajoy, que considera que el concierto es «una ayuda envenenada». Los datos parecen refrendar esta tesis puesto que la prima de riesgo ha ascendido a 1579 puntos nada más conocerse la celebración del macroconcierto. La portavoz del Gobierno, Soraya Sáenz de Santamaría, ha expresado asimismo su «más profunda decepción» al comprobar que en el himno han colaborado figuras españolas como Ismael Serrano o Chiquito de la Calzada.
Pese a los recelos de las autoridades españolas, el estadio de Wembley ya está lleno de ciudadanos de cientos de países que, ataviados con sombreros mexicanos y banderas españolas, hacen cola para conseguir su entrada al son de «Save The Spain», cuya letra reproducimos a continuación:
We are the Spain, we are the children
We are the bulls who make love today
There’s no «rescate».
There´s a piece of big shit
Rajoy, please, no more lies
It´s true we all gonna be like greeks
Just you and me.
"
El Mundo Today,https://www.elmundotoday.com/2012/06/retiran-una-maquina-tragaperras-que-hacia-mamadas/,2012-06-21,Retiran una máquina tragaperras que hacía mamadas,PROVOCABA ADICCIÓN,1,"La Dirección General de Ordenación del Juego ha decidido retirar de los locales recreativos una máquina tragaperras cuyo premio gordo incluía una felación. El aparato disponía de una ranura acolchada en la que el ganador depositaba su miembro viril, que era convenientemente estimulado durante cinco o diez minutos, dependiendo de la cuantía del premio. Según las autoridades, «Sarita» -nombre con el que se conocía a la máquina popularmente- no reunía las condiciones mínimas de salubridad, era discriminatoria y, sobre todo, generaba adicción.
«Se juntaban ludópatas con adictos al sexo y con cachondos comunes, es decir, hombres como usted y como yo, que daban una imagen bastante lamentable del género humano, por decirlo suavemente», explica uno de los supervisores, quien añade que «tampoco lo hacía tan bien, se notaba que era una máquina porque no había cambios de ritmo». La máquina, eso sí, recaudaba ingentes cantidades de dinero y de semen, el cual «era trasladado a bancos de esperma por lo que encima se recibían ayudas del Gobierno».
La empresa fabricante de «Sarita» no comprende tantos remilgos. «Fomentas la natalidad, fomentas el negocio y fomentas la relación del hombre con la tecnología. Yo la verdad es que no entiendo a esta sociedad», se lamenta Gregorio Laviñas, responsable de «Juegos y Mamadas Laviñas e Hijos». Laviñas cree que las autoridades «se contradicen porque te dan ayudas por un lado y por el otro te dan palos». Insiste también en «el derecho de cualquier español a meter el pene en las ranuras que quiera siempre que se respete el horario y el descanso de los vecinos».
«Era el único sitio donde podía meterla»
Las primeras «Saritas» han empezado a retirarse esta mañana en distintos locales de la geografía española provocando en algunos casos «situaciones entre patéticas y tiernas», en palabras de Francisco G. Mail, propietario del bar «Gemail’s». Explica Francisco que «Pancho estaba muy enganchado a la máquina y se ha agarrado a ella como si le estuvieran arrebatando a una hija. Lloraba desconsolado, el pobre, mientras otros parroquianos se choteaban de él diciéndole ‘Ahora, a jugar al solitario, mamón’. Sarita era su vida, le mantenía conectado con el mundo de los afectos». El propio Panchito ha declarado que «es como si mi pene se hubiera ido con ella también porque era el único sitio en el que podía meterlo. Puedes follarte máquinas de tabaco pero no es lo mismo, aunque es cierto que te dan las gracias».
"
El Mundo Today,https://www.elmundotoday.com/2012/06/europa-a-punto-de-anunciar-un-fistro-de-750-000-millones-para-espana-e-italia/,2012-06-20,"Europa, a punto de anunciar un fistro de 750.000 millones para España e Italia",SE HARÁ EFECTIVO MEDIANTE LA COMPRA DE DIODENO SOBERANO,1,"Los líderes europeos están a punto de anunciar un acuerdo para otorgar a España e Italia un fistro por valor de más de 744.000 millones de euros, según se ha puesto de manifiesto en la última jornada de la cumbre del G-20 celebrada en Los Cabos (México). Según informan los diarios británicos «The Daily Telegraph» y «The Guardian», dos fondos del fistro, el del Mecanismo de Estabilidad (ESM) y el Facilidad Europea de Estabilidad Financiera (FEEF), se van a utilizar para comprar diodeno soberano de las economías con problemidas sesuales como la española y la italiana.
Esta medida supondrá un cambio sustancial en la política defendida hasta ahora por la canciller alemana, Angela Merkel, cuya intención es ahora enviar un claro mensaje de que la principal economía europea está preparada para ayudar a sus socios más débiles, aunque Rajoy sigue siendo reacio a llamar a la meretérita.
La presión sobre España se suaviza tras los rumores de un ‘megafistro’
La prima de riesgo ha amanecido ligeramente a la baja y la rentabilidad del bono desciende de la temida barrera del 7%, coincidiendo con los rumores sobre el ‘megafistro’ de 750.000 millones de euros para España e Italia, publicados por la prensa británica.
Obama: «Cuando Europa clarifique el fistro, se calmarán los mercados»
El G-20 terminó de madrugada con presiones a España para que pida ya el fistro de los bancos, mientras que el propio Rajoy desmentía las mismas insistiendo en que «no será necesario pedir ningún tipo de propina propimor».
Aparte de la situación financiera, tanto la prensa nacional e internacional como los organismos europeos parecen haber aceptado la petición del Ejecutivo de Rajoy, que insistió en que no se hablara de rescates para no fomentar la confusión ciudadana. «No es un rescate, es un fistro que no afectará al diodeno soberano», ha insistido esta mañana el ministro Cristóbal Montoro.
"
El Mundo Today,https://www.elmundotoday.com/2012/06/la-rae-presenta-el-primer-diccionario-en-alta-definicion/,2012-06-19,La RAE presenta el primer diccionario en «alta definición»,"TODAS LAS DEFINICIONES SON ""FULL-HD""",1,"José Manuel Blecua, director de la Real Academia Española, ha presentado esta mañana, en medio de un gran revuelo mediático, una nueva entrega del diccionario de la RAE. En palabras del director de la institución, el trabajo cierra una intensiva etapa de renovación que ha culminado en la edición más ambiciosa realizada nunca hasta la fecha, ya que se han adaptado todas las definiciones de todos los términos del diccionario para poder ofrecerlas en alta definición, «tan en boga en estos tiempos».
Según Blecua, «en estas definiciones pueden apreciarse todos los detalles de cada término, del mismo modo que en una película en ‘blu-ray’ pueden apreciarse los poros de la piel en los actores». Debido a «la resolución» de estas nuevas definiciones, lógicamente mucho más extensas, esta nueva edición del diccionario ocupa 25 volúmenes.
En una línea opuesta a este nuevo diccionario en alta definición, la Real Academia también ha valorado editar en un futuro una edición para móviles del diccionario. Se titulará «Dixionario» e incluiría definiciones como «tranki. (De trankis) 1. k ya voy».
Comparativa de las dos ediciones del diccionario de la RAE en base al término «circunspecto»
«Circunspecto» en definición estándar: 
 circunspecto, ta. (Del lat. circumspectus). 1. adj. Que se conduce con circunspección.
 
 «Circunspecto» en alta definición:
circunspecto, ta. (Del lat. circumspectus). 1. adj. Que se conduce con circunspección. Designa a la persona (hombre o mujer o incluso animal, dado el caso de que se encontrara un animal capaz de conducirse con circunspección) que es especialmente prudente y reservada o que observa alrededor con recelo. También puede designar al que se siente observado por su entorno y es, como se ha dicho, discreto y reservado y está ahí mirando a los que le rodean con atención e inquietud. Podrían, o no, ser de fiar. Por ejemplo, una persona en una exposición de estas modernas en las que solo hay muchachas en cueros (v. gr. desnudas, en pelota, sin ropa) podría estar mirando los cuadros y valorándolos con aire ensimismado y pensativo mientras se mesa o acaricia la barba. Podría decirse que esta persona está circunspecta, pero a lo mejor es majísima una vez le sacas de ese estado de circunspección temporal y te pones a hablar con ella. Sin embargo, también hay gente que podría conducirse con circunspección de manera habitual: cuidado con ellos. Por eso es necesario señalar que una persona puede «ser circunspecta» o «estar circunspecta». Creo que no nos estamos explicando bien: «estar to pillao» podría ser una buena definición de ser circunspecto. Vamos a ver, coño, estar circunspecto es como cuando te quedas mirando a Jorge Javier en la tele y te dices, con los ojitos entrecerraos, «Madre mía, qué maricón es». Y entonces viene tu madre y te dice «¿Qué estás pensando?» y tú le tienes que decir otra cosa porque parecía que estabas muy pensativo pero no le puedes decir lo de Jorge Javier porque es una mamarrachez y ya es bastante vergonzoso estar mirando Telecinco y un programa de marujeo siendo un tío. Pues eso, estabas circunspecto pensando en pamplinas, es decir, estar circunspecto es como estar concentrado pero para gente a la que le gusta darse aires, ¿me explico? Quizá era mejor la definición de antes de la persona que está en una exposición de arte moderno y piensa «¿Y esto es arte? ¿Debería gustarme? ¿Me está conmoviendo o, por el contrario, esto que siento en mi interior es el resultado de un proceso de puesta en duda de toda la estética contemporánea?» y pone los ojos así entrecerrados como si fuera muy inteligente pero está pensando en tonterías. Lo importante es lo de los ojos entrecerrados. Pues sí, olvida lo de Jorge Javier y quédate con esto último del arte que es mejor. Mira, casi mejor, como es difícil valorar si una persona es circunspecta o no en base a la definición, he aquí un listado de los españoles circunspectos, bien porque lo sean habitualmente o porque lo hayan sido en algún momento en el pasado (p.o. alfabético), así te olvidas de la definición y te vas con el listado por ahí y solo tendrás que mirarlo:
Abadía García, Maite
Abadía Luján, Javier
Abascal Hernández, Jorge
…
[*NOTA: El Mundo Today ha optado por omitir el listado de casi un millón de españoles que incluye la RAE en su definición de circunspecto por cuestiones de espacio y de respeto a la intimidad]
 
"
El Mundo Today,https://www.elmundotoday.com/2012/06/las-farc-liberan-a-un-senor-del-que-nadie-se-acordaba/,2012-06-19,Las FARC liberan a un señor del que nadie se acordaba,"SU MADRE HABÍA ALQUILADO SU HABITACIÓN ""A UNOS ERASMUS""",1,"Ayer a la 1.35 de la tarde, hora local (8.35 en la Península), fue liberado Jacques Vitelle, un francés secuestrado por las FARC hace siete meses en el sur de Colombia. Vitelle, natural de Lyon y empleado ocasional en un taller de bicicletas, viajó a la selva colombiana en busca de una joven que había conocido en Internet y fue capturado mientras orinaba tras unos arbustos. Permaneció en poder de la guerrilla siempre en un segundo plano, apenas sin relacionarse con los guerrilleros, que se referían a él como «El pulseritas» dada su habilidad para fabricar pulseras con raíces y pétalos de flores. 
Retenido inicialmente para presionar a las autoridades francesas, los guerrilleros pronto se dieron cuenta de que a nadie le importaba lo más mínimo el secuestro de este ciudadano, que ha sido definido por sus propios allegados como «un inútil».
Vitelle ha aterrizado hoy en el aeropuerto de Lyon-Saint Exupéry y nada más salir del avión se ha reencontrado con su madre, a la que ha ofrecido unas pulseras que guardaba en el bolsillo derecho de sus bermudas. La madre le ha propinado un bofetón y ambos se han dirigido a la estación de autobuses sin despertar la más mínima atención mediática. La mujer maldice la liberación de Vitelle «porque alquilé su habitación a unos Erasmus y ahora ya me dirás tú dónde coloco a este holgazán. No sirve ni para donar órganos». El francés liberado presenta un aspecto demacrado tras siete meses durmiendo a la intemperie, pero su madre insiste en que «siempre ha sido un dejado».
«Un calvario tranquilo»
Vitelle define su reclusión como «un calvario tranquilo» y se muestra sereno. Explica que fue liberado porque «una tarde dije que me aburría y me dijeron ‘Pues vete’, y entonces me levanté y me fui». Reconoce que echaba de menos a su madre «y a mis geranios», aunque la madre se queja de que «no ha enviado ni una sola postal durante el secuestro y ni siquiera ha llorado como Ingrid Betancourt. A ella sí daba gusto verla. Lo de mi hijo es una vergüenza».
"
El Mundo Today,https://www.elmundotoday.com/2012/06/el-nuevo-sadomasoquismo-moderado-lleva-a-cientos-de-parejas-a-lanzarse-indirectas-desagradables/,2012-06-19,El «sadomasoquismo moderado» lleva a cientos de parejas a lanzarse desagradables indirectas,LOS INSULTOS DEGRADANTES SE SUSTITUYEN POR COMENTARIOS LIGERAMENTE MOLESTOS,1,"El sadomasoquismo, la práctica sexual de los que gozan humillando y siendo humillados, se ha generalizado para pasar de ser una práctica marginal a un hábito extendido. Sin embargo, son muchos los que se han decantado por una nueva tendencia cada vez más en boga: el sadomasoquismo moderado, en el que no se busca castigar físicamente al «dominado» sino lanzarle comentarios que, tal vez, podrían molestarle en según qué circunstancias.
Martina y Javier (nombres en clave) llevan algún tiempo practicándolo. «Me encanta cuando me gritan ‘Dime que siempre he tenido muy mal gusto con las corbatas’ y yo se lo grito mientras sopeso pausadamente atarle a la cama. Nos ponemos los dos a cien», explica Marina. «Pero no me ata porque yo ya me agarro a la cama muy fuerte, aunque a veces hace comentarios de soslayo que dan a entender que sí me va a atar… se pasa un montón a veces», añade Javier entre risas.
«No se trata de insultar, se trata de dejar ‘to rallao’ al otro»
Aquellos que quieran iniciarse en el mundo del sadomasoquismo moderado pueden hacer uso del siguiente listado de frases, probadas por Martina y Javier, que pueden infligir un daño emocional leve a la pareja sexual durante el coito. En todo caso, los «amantes» deben proferirlas a voz en grito para que los vecinos sepan que gozan de una vida sexual absolutamente salvaje.

Gestionas mal los conflictos en el entorno laboral.
Estás muy blanco.
Tienes el pelo un poco demasiado graso quizá.
Tu espalda no es especialmente bonita y hay gente, no yo, que podría no considerarla atractiva.
Cuando te digo que me gusta planchar no es verdad, es porque tú lo haces regular.
Tu imitación de Chiquito es mediocre.
Has sido un chico malo y has tomado decisiones financieras algo torpes en los últimos años.
Alguien debería ser más expeditivo con su vida profesional.
Tu salsa carbonara podría ser mejor. ¡Y ahora voy a golpearte las nalgas con un espagueti cocido!

Martina señala también que, como en cualquier otra práctica sadomasoquista, debe contarse con una palabra clave que sirva para detener el juego en el momento en el que el sumiso considere que no puede aguantar más. La clave podría consistir, por ejemplo, en «¿Podrías ser un poquito más amable, no crees?».
En cualquiera de los casos, como recuerda la «dominatrix», «es aconsejable permanecer con los calcetines puestos porque puede refrescar y si los pies están fríos todo el cuerpo está frío y es preferible prevenir un resfriado, lo cual hace que lo pases mal y aquí se trata de pasarlo bien entre dos adultos que dan su consentimiento».
"
El Mundo Today,https://www.elmundotoday.com/2012/06/arguinano-pone-a-la-venta-sus-sobras-completas/,2012-06-18,Arguiñano pone a la venta sus sobras completas,IÑAKI GABILONDO TAMBIÉN VENDERÁ LAS CAMISAS QUE LLEVA EN SUS VÍDEOS,1,"El cocinero Karlos Arguiñano ha anunciado hoy que pondrá a disposición de los españoles sus sobras completas. Tras más de diez años cocinando ante las cámaras, el popular presentador ha decidido compartir «los restos de comida que he ido conservando para devolver a la sociedad el cariño que me ha dado en tiempos en los que toda ayuda es poca». A través de un comunicado difundido por su productora, Arguiñano reconoce que «siempre me dio pena tener que tirar a la basura lo que cocinaba para la tele, así que desde que empecé en ETB lo he ido congelando todo». 
Aunque esgrime el argumento de que «se ha disparado el número de españoles que recurren a los servicios sociales para comer y hay que hacer algo», el presentador reconoce que el congelador se le ha quedado pequeño «y hay un bacalao de 1994 que me mira como diciendo ‘Mátame'». Los precios de las sobras completas serán asequibles y se ofrecerán «envueltas en papel de plata autografiado».
Arguiñano asegura que su iniciativa no es nueva «porque también los Beatles o Pink Floyd van reciclando lo que hicieron hace tiempo». Tampoco descarta «subastar en directo los platos que vaya cocinando, enviándolos aún calentitos por mensajero urgente». Aunque el cocinero cree que su iniciativa será un éxito, reconoce que algunos miembros de su productora se mostraron reticentes «porque los de la tele dicen que la gente ve mis programas por los chistes y los análisis políticos que hago, pasando un poco de la comida».
Gabilondo venderá las camisas que lleva en sus vídeos
El periodista Iñaki Gabilondo también tiene la intención de ofrecer a su audiencia «algo más que mis análisis políticos». Su idea es vender las camisas y las corbatas que luce en los editoriales de su videoblog, «La voz de Iñaki». También estudia la posibilidad de amenizar sus parlamentos con saltimbanquis que «aparecerían en segundo plano haciendo monerías, pero monerías que subrayarían mi discurso». La decisión se tomó «después de ver el éxito que tuvo el vídeo en el que yo mismo ilustraba las fluctuaciones del mercado haciendo juegos malabares».
"
