Periódico,Hipervínculo,Fecha publicación,Titular,Subtítulo,Target,Cuerpo
El Mundo Today,https://www.elmundotoday.com/2020/01/los-expertos-aconsejan-lamer-el-techo-de-la-cocina-porque-es-donde-estan-las-vitaminas-del-zumo/,2020-01-31,Los expertos aconsejan lamer el techo de la cocina porque es donde están las vitaminas del zumo,NaN,1,INICIAR SESIÓN
El Mundo Today,https://www.elmundotoday.com/2020/01/estos-son-los-barrios-donde-te-puedes-permitir-un-piso-de-alquiler-con-tu-sueldo/,2020-01-31,Estos son los barrios donde te puedes permitir un piso de alquiler con tu sueldo,NUESTROS EXPERTOS TE ASESORAN,1,"
Los precios de los alquileres siguen subiendo mucho más rápido que los sueldos y cada vez es más difícil encontrar una casa en la que vivir. La búsqueda de piso es una tarea muy complicada que se puede tornar en una pesadilla. Para ahorrarte tiempo y dinero, nuestros expertos te muestran cuáles son los barrios donde te puedes permitir un piso de alquiler con tu sueldo.

Siberia está apartada del centro pero es muy tranquila y
silenciosa.

El Hospital de Wuhan cuenta con mucha seguridad y hay muchos
médicos, lo que sin duda da buena imagen.

Este banco es mucho más cómodo de lo que parece a simple
vista.

Vivir en una isla desierta es un lujo que solo valoras una
vez que te rescatan.

A ver, con tu sueldo tampoco nos pidas milagros.

Aunque Plutón ya se está gentrificando porque hay un
Starbucks, los alquileres son sencillos. Lo malo es que el gasto en transporte
no compensa. 

Irse al otro barrio sigue siendo la mejor solución para
todos los problemas.
"
El Mundo Today,https://www.elmundotoday.com/2020/01/els-vegans-critiquen-que-els-cacadors-de-bolets-pengin-els-caps-dels-rovellons-a-les-parets-dels-restaurants/,2020-01-30,Els vegans critiquen que els caçadors de bolets pengin els caps dels rovellons a les parets dels restaurants,NaN,1,NaN
El Mundo Today,https://www.elmundotoday.com/2020/01/felipe-vi-ve-con-interes-la-ley-de-eutanasia-que-permitira-a-muchos-hijos-dar-descanso-a-sus-padres-ancianos/,2020-01-30,"Felipe VI ve con interés la ley de eutanasia, que permitirá a muchos hijos dar descanso a sus padres ancianos","“ES NECESARIA Y DIRÍAMOS QUE CASI URGENTE”, DICE EL MONARCA",1,"
Indicando que es “una ley que estaba esperando mucha gente en este país”, Felipe VI, Rey de España, ha roto su silencio y su neutralidad política para aplaudir la intención de PSOE y Podemos de que la ley de eutanasia sea la primera proposición de ley que tramite el Congreso en esta nueva legislatura, según un comunicado publicado por la propia Casa Real. 
“La reina especialmente, pero también yo mismo, aplaudimos esta noticia que llevábamos ya algunos años esperando. Hay personas, especialmente gente mayor, que está alargando su vida de forma antinatural, lo que es un padecimiento inaguantable para ellos mismos y para sus familias”, dice el monarca en el texto difundido. 
La Corona se posiciona, de este modo, a favor de no extender la vida de “algunas personas” más allá de lo “moral y lo razonable”. Especialmente, señala Felipe de Borbón, aquellas personas mayores “que se caen todo el rato, que ya no se valen por sí mismas, que empeñan el recuerdo de lo que fueron y lo que representan”.  
ACTUALIZACIÓN: la Casa Real ha publicado un nuevo comunicado en el que Felipe VI pregunta cuánto falta para que se tramite la ley porque él puede firmarla esta misma tarde si es necesario “y mañana mismo podría ponerse ya en práctica”.
"
El Mundo Today,https://www.elmundotoday.com/2020/01/vox-recomienda-mantenerse-alejado-de-la-cobra-gay-que-si-te-pica-te-vuelves-gay/,2020-01-30,"Vox recomienda mantenerse alejado de la cobra gay que, si te pica, te vuelves gay","""SI TE PICA TE CONVIERTE EN GAY, ESTO ES ASÍ"", ASEGURÓ HACE DOS DÍAS EL CONCEJAL DE VOX PEDRO FERNÁNDEZ",1,"
Advirtiendo de que “si te pica te convierte en gay”, diversos políticos y simpatizantes de Vox han estado tuiteando durante las últimas horas para alertar sobre la “cobra gay”, un peligroso reptil que puede convertir en homosexual a cualquier persona a la que clave sus colmillos. 
“Ten cuidado muchacho, algo se ha movido, van rodando por el suelo con sigilo, tiene aspecto de diablo. ¡Madre mía, te ha mordido!”, declaró con alarma el concejal de Vox del Ayuntamiento de Madrid, Pedro Fernández, en pleno debate sobre el llamado “pin parental”. 
“Miles de personas van en comando por el campo tan tranquilas y de repente la cobra gay les ha mordido y se han convertido en gays. Esto está ocurriendo cada día”, dijo Fernández. 
“Si te pica te convierte, te vuelves, irremediablemente, en gay. Lo digo en serio”, dijo para concluir entre abucheos. 
Los simpatizantes del partido no han tardado en apoyar estas declaraciones y muchos están compartiendo experiencias y encontronazos con este reptil. “Ayer viendo la tele me quedé dormido y noté un escozor a la altura del tobillo. Vaya pinta de marica, me había clavado sus colmillos”, explicaba Manuel Sedaris, un simpatizante de Vox en Twitter. “Picadura de la cobra gay, si te pica te convierte en gay. RT please”, tuiteó a continuación. 
Desde el partido de ultraderecha han pedido medidas al Gobierno para “dar caza inmediata a todas las cobras gays de España” y han aconsejado a la población meterse los pantalones por dentro de los calcetines para evitar picaduras. 
"
El Mundo Today,https://www.elmundotoday.com/2020/01/david-meca-desarrolla-pulmones-y-extremidades-para-poder-competir-fuera-del-agua/,2020-01-30,David Meca desarrolla pulmones y extremidades para poder competir fuera del agua,SU SIGUIENTE SALTO EVOLUTIVO SERÁ QUE LA PIEL ALREDEDOR DE LOS OJOS SE PONGA MORENA,1,"
Han sido 45 largos años de evolución pero, finalmente, David Meca ha conseguido desarrollar pulmones y extremidades para poder competir fuera del agua. El famoso nadador español ha empezado a caminar erguido y los expertos calculan que en apenas unos meses estará listo para disputar carreras de atletismo.
David Meca nació en Sabadell pero enseguida fue llevado al Mediterráneo,
donde fue criado por una manada de lobos de mar. Siendo muy pequeño fue
pescado, aunque afortunadamente lo devolvieron al mar. Desde entonces el
nadador ha estado yendo de un mar a otro esperando pacientemente a desarrollar
extremidades y pulmones que le permitieran alcanzar éxitos en tierra firme.
Ahora que sus anhelos se han cumplido, David Meca podrá salir del agua y empezar a entrenarse en la superficie. Los biólogos consideran que su siguiente salto evolutivo implicará que la piel de alrededor de los ojos se ponga igual de morena que el resto de su piel.
La transformación final de David Meca, su último salto evolutivo, será el de convertirse en un muñeco de cera. Algo que los expertos calculan que no ocurrirá hasta el año 2040. 
"
El Mundo Today,https://www.elmundotoday.com/2020/01/agredir-al-doctor-acelera-la-recuperacion-del-paciente/,2020-01-29,Agredir al doctor acelera la recuperación del paciente,NaN,1,NaN
El Mundo Today,https://www.elmundotoday.com/2020/01/tras-el-exito-de-baby-yoda-disney-anuncia-una-serie-sobre-adolescente-yoda-y-su-fase-gotica/,2020-01-29,"Tras el éxito de Baby Yoda, Disney anuncia una serie sobre Adolescente Yoda y su fase gótica",EL CONSUMO DE DROGAS LE LLEVA A HABLAR AL REVÉS,1,"
Aprovechando el tirón de The Mandalorian, y especialmente el éxito de su personaje Baby Yoda, Disney ha anunciado el estreno de una serie sobre Adolescente Yoda y su fase gótica, que en su caso dura cientos de años. Teen Yoda llegará a Disney + este mismo año. Desde la productora han reconocido que habrá pocas temporadas porque “Yoda en la adolescencia está muy jodido, dando portazos fortísimos usando la fuerza y con la posibilidad de que en cualquier momento haga alguna estupidez realmente problemática”.
Los creadores de la serie han dado algunos detalles para ir abriendo el apetito a los fans. “Teen Yoda no sale de la galaxia en ningún capítulo, de hecho no sale de su habitación en ningún momento”, adelantan. “Ya en el primer capítulo, sus padres quitan el pestillo de la puerta del baño después de ver que tiene los brazos y las piernas llenos de cortes”, continúan. “Es un momento de mucha emoción”.
A Teen Yoda le acomplejan profundamente sus orejas, así que se deja el pelo muy largo para taparlas. También se pinta las uñas de negro y, al no salir de casa, el color verde de su piel se vuelve muy blanquecino. Muy al principio de la serie, para autodestruirse, Teen Yoda comienza a consumir muchas drogas, lo que le hace empezar a hablar al revés.
Si esta nueva serie tiene éxito, Disney estrenará otra, todavía más dramática, en la que Teen Yoda tiene un Baby Yoda después de ser violado por Mature Yoda.
"
El Mundo Today,https://www.elmundotoday.com/2020/01/torra-acusa-a-erc-de-rebelion-y-aplica-el-155/,2020-01-29,"Torra acusa a ERC de rebelión, aplica el 155 y convoca elecciones en Cataluña","HA PEDIDO ""UNIDAD FRENTE A LOS QUE QUIEREN ROMPER CATALUÑA""",1,"
Sin siquiera consultar la decisión con el vicepresidente Pere Aragonès, el presidente de la Generalitat, Quim Torra, ha decidido aplicar hoy el 155 a su propio gobierno y convocar elecciones en Cataluña. «Compatriotas, esta legislatura no tiene más recorrido político», ha proclamado Torra desde el Palau de la Generalitat para, inmediatamente después, acusar de rebelión a ERC y pedir «unidad contra los que quieren romper Cataluña».
«Ningún Gobierno puede funcionar sin lealtad entre sus socios», ha aseverado el jefe del Ejecutivo catalán, insistiendo en que Esquerra ha traicionado «a millones de catalanes» bloqueando «un gobierno legítimo y democrático elegido para representarlos a todos, no solo a una parte».
Torra ha aprovechado su comparecencia para pedir al pueblo catalán que vele «por la gobernabilidad, es decir, por la capacidad de llegar a acuerdos entre sensibilidades distintas sin plantear rupturas y bloqueos institucionales que son el camino más fácil que lleva a destruir en vez de construir».
JxCat se ha comprometido a defender en la campaña electoral «todos los valores que unen a los catalanes y nos hacen más fuertes frente a quienes pretenden dividir en vez de sumar».
"
El Mundo Today,https://www.elmundotoday.com/2020/01/nueva-derrota-de-ciudadanos-rafa-nadal-pierde-en-el-open-de-australia/,2020-01-29,Nueva derrota de Ciudadanos: Rafa Nadal pierde en el Open de Australia,INÉS ARRIMADAS NO CONFIRMA QUE EL LÍDER DE SU PARTIDO SE VAYA A APEAR DE LA VIDA POLÍTICA,1,"
Esta mañana, Rafa Nadal ha quedado eliminado en los cuartos de final del Open de Australia ante el jugador austriaco Dominic Thiem, lo que Ciudadanos no ha tardado en asumir como un nuevo mazazo después de los malos resultados obtenidos en las últimas elecciones. La cúpula del partido ha reconocido que esta derrota puede tener consecuencias inmediatas en la formación.
La caída de Rafa Nadal ha confirmado los peores presagios de Ciudadanos. El balear cedió en los tres ‘tie-breaks’ que disputó y consiguió, según dicen desde la sede del partido, 47 escaños menos que en los octavos de final ante Kyrgios. «Quienes lo conocen saben que nunca se ha tapado la cara ni se ha escondido. Él mismo ha dicho muchas veces que los éxitos son de todos pero los fracasos de uno mismo», declaró al término del partido Inés Arrimadas en referencia al tenista.
Pese al tono de sus declaraciones, de momento Inés Arrimadas no confirma que el deportista, a quien considera líder de su partido, se vaya a apear de la vida política. “Rafa sigue siendo nuestro número uno y lo seguiremos apoyando hasta el final”, ha dicho. Reconocía Arrimadas, eso sí, que el tenista balear podría perder su número uno este mismo domingo, si el PSOE y Podemos deciden pactar finalmente con Novak Djokovic.
Fuentes cercanas al partido aseguran que, aunque públicamente seguirán apoyando al tenista manacorí, hay mucho descontento entre la militancia por el hecho de que Nadal no sacara a la pista en ningún momento a un perro que aún oliera a leche.
"
El Mundo Today,https://www.elmundotoday.com/2020/01/que-es-el-coronavirus-y-como-de-preocupados-deberiamos-estar/,2020-01-29,¿Qué es el coronavirus y cómo de preocupados deberíamos estar?,"CUIDADO, ALGUIEN HA VISTO TOSER A RUBÉN",1,"
¿Qué está ocurriendo? 
Una cepa rara de un virus está obligando a millones de personas de todo el planeta a mirar el móvil continuamente y a difundir todas las noticias que hay sobre el tema. 

¿Cuáles son los síntomas del coronavirus? 
Neumonía, tos, fiebre, dificultades para respirar, respirar, tener hambre, sueño, sentir ansiedad, pasar mucho tiempo sentado y estar leyendo artículos sobre los síntomas del coronavirus.

¿Los individuos pueden hacer algo frente al virus? 
Difícilmente. En China, un héroe anónimo se ha plantado delante del virus en una plaza impidiéndole el paso, pero no ha servido de nada. 

¿Qué está haciendo el gobierno chino para evitar que cunda el pánico en el país? 
Detener a la gente que está haciendo demasiadas preguntas o informando demasiado por internet y cuestionando al presidente. 

¿Cuántos afectados hay en estos momentos?
No lo podemos decir: si ponemos una cifra concreta el artículo quedará desactualizado a los dos segundos.

¿Están preocupados los expertos? 
No, están trabajando desde un búnker instalado en una ubicación secreta y están bastante tranquilos. 

¿Quién puede estar contagiado? 
Cualquiera de las personas que te rodean. No te fíes de nadie. Rubén ha tosido esta mañana. Cuidado con él, quizá haya que sacrificarle y quemar todo lo que ha tocado. 

¿Qué medidas están tomando las empresas? 
McDonald’s, por ejemplo, se ha comprometido a dejar de servir coronavirus en sus menús antes de 2024. 

¿Se ha desarrollado alguna vacuna contra el coronavirus? 
Sí, pero causa autismo, por lo que se aconseja no usarla. 

¿Podría esta crisis suponer una amenaza para la especie humana? 
Sí. 

¿Supondría eso el fin de la vida en la Tierra? 
Todo lo contrario. 

¿Tiene cura? 
Sí, la homeopatía. 
"
El Mundo Today,https://www.elmundotoday.com/2020/02/audiencias-la-llegada-del-coronavirus-obliga-a-todos-los-espanoles-a-participar-en-supervivientes/,2020-02-28,Audiencias: La llegada del coronavirus obliga a todos los españoles a participar en Supervivientes,AUDIENCIAS 28/02/2020,1,"

La 1 – Operación Triunfo
En la gala de esta semana, Estrella Morente salió a cantar junto a ‘Billy el Niño’ para defender que en la guerra civil hubo gente maravillosa en ambos bandos.




Antena 3 – Gente estornudando
En esta nueva serie de Álvaro Carmona para Flooxer diversos personajes se infectan del coronavirus y van estornudándose mutuamente. Mención especial merece el último capítulo, protagonizado por Miki Esparbé, en el que en un espectacular doble plano secuencia se muestra el antes y el después de contraer esta terrible enfermedad.



Cuatro – Planeta Calleja
A 40 años luz de la Tierra y del tipo júpiter caliente, este exoplaneta fue el primero en ser descubierto y fue anunciado el 6 de octubre de 1995 por Michel Mayor y Didier Queloz en la revista científica Nature. 




Telecinco – Supervivientes
La llegada del coronavirus ha obligado a todos los españoles a participar en Supervivientes. La ausencia de máscaras para todos ha provocado importantes tensiones y ya han empezado a producirse las primeras expulsiones de la península.




La Sexta – Al Rojo Vivo
Antonio García Ferreras hizo una llamada a la calma sobre el coronavirus aunque sacrificó en directo a dos de sus reporteros porque se pusieron a toser de manera algo sospechosa.




La 2 – Medianos Documentales
La 2 afronta su época menos ambiciosa con esta serie de documentales mediocres en los que se ofrece información vaga sobre algunos sucesos poco interesantes de la historia, como la comunión de la prima Pili o la vez que papá se rompió un diente al chocar con un columpio en el parque.



"
El Mundo Today,https://www.elmundotoday.com/2020/02/la-segona-part-de-joker-sera-un-biopic-den-tortell-poltrona/,2020-02-28,La segona part de «Joker» serà un biopic d’en Tortell Poltrona,NaN,1,NaN
El Mundo Today,https://www.elmundotoday.com/2020/02/pedro-sanchez-aclara-ahora-que-el-cni-al-que-tiene-acceso-pablo-iglesias-no-es-el-cni-cni/,2020-02-28,Pedro Sánchez aclara ahora que el CNI al que tiene acceso Pablo Iglesias «no es el CNI-CNI»,"“LO IMPORTANTE ES QUE ÉL SE HA QUEDADO CONTENTO”, EXPLICA EL PRESIDENTE",1,"
Después de que el vicepresidente segundo y líder de Podemos, Pablo Iglesias, entrara a formar parte de la Comisión Delegada para Asuntos de Inteligencia, donde tendrá acceso a los secretos de Estado y estará obligado a guardar reserva sobre los mismos, Pedro Sánchez ha querido aclarar que en realidad el CNI al que tiene acceso Iglesias “no es el CNI-CNI”.
El jefe del Ejecutivo quiere implicar a su socio en las áreas más sensibles de la acción de Gobierno, “pero tampoco en las sensibles-sensibles de verdad”, reconoce. 
Iglesias tendrá acceso a algunos documentos clasificados, aunque fuentes gubernamentales aseguran que mayoritariamente le han dado acceso al archivo de Radio Televisión Española. “Mucho material es en blanco y negro y da la sensación de ser algo secreto”, informan.
“Lo importante es que él se ha quedado contento”, explica el
presidente ante un emocionado Pablo Iglesias. “Nunca va a saber qué pasó
exactamente el 23-F pero sí que le proporcionaremos datos sobre lo que pasó el
25-F, por ejemplo”, se sincera Sánchez. Pablo Iglesias lleva toda la semana
leyendo documentos convencido de que está accediendo a los mayores secretos de
Estado, pero en realidad es un material accesible para todos los españoles en
el BOE.
Al cierre de la edición, Sánchez también ha reconocido que
el CNI-CNI tampoco es el auténtico CNI, porque al CNI-CNI-CNI solo tiene acceso
un hombre con gabardina al que nadie ha visto directamente.
"
