Periódico,Hipervínculo,Fecha publicación,Titular,Subtítulo,Target,Cuerpo
El Mundo Today,https://www.elmundotoday.com/2021/10/un-grupo-de-amigos-sigue-riendose-del-que-invirtio-todos-sus-ahorros-en-criptomonedas-pese-a-que-ahora-es-multimillonario-y-vive-en-nueva-york/,2021-10-27,Un grupo de amigos sigue riéndose del que invirtió todos sus ahorros en criptomonedas pese a que ahora es multimillonario y vive en Nueva York,"“MIRA, MIRA EL PRINGAO DE MANEL, QUE SALE EN LA LISTA FORBES. ¡QUÉ VERGÜENZA!”, COMENTAN BURLONES",1,"
Sin dejar de considerarlo un pesado y un «auténtico flipado», un grupo de amigos sigue riéndose del compañero que invirtió todos sus ahorros en criptomonedas pese a que ahora es multimillonario y vive en Nueva York. “Menudo ingenuo, este va a perder todo su dinero”, se ríen ignorando el hecho de que su amigo Manel ha quintuplicado su patrimonio en los dos últimos años y ahora tiene un piso de propiedad en Manhattan.
“Claro que sí, Manel, claro que sí, ahora mismo invertimos en Ripple”, bromean los amigos desde su Lleida natal mientras Manel duerme en su ático de la Gran Manzana. “El pobre se ha comido esto de las criptos como quien se come una estafa piramidal”, se sinceran los amigos. “Siempre ha sido muy ingenuo, hasta un poco tonto si me lo permites”, añaden.
Manel, de 37 años, ya no sabe cómo decirle a sus amigos que, con un poco de investigación e inversión, es fácil generar beneficios en el volátil mercado de las criptomonedas. “Sí, sí, ya si eso cuando tengas un Ferrari nos lo explicas de nuevo, campeón”, le vacilan sus amigos, pasando por alto el hecho de que Manel adquirió un Ferrari 812 Competizione hace cuatro meses. “Mira, mira el pringao de Manel, que sale en la lista Forbes, qué vergüenza”, comentan entre risas sujetando la portada de la revista.
Al grupo de amigos de Manel en el fondo le preocupa que en cualquier momento le dé con otra cosa y siga haciendo el ridículo. “Hoy son las criptos pero igual mañana se lanza con el turismo espacial y vuelve a provocarnos vergüenza ajena”, declaran sin saber que Manel ha invertido ya en una nave espacial que prevé aterrizar en Marte en el año 2035.
"
El Mundo Today,https://www.elmundotoday.com/2021/10/dos-de-cada-tres-espanoles-hechos-a-si-mismos-estan-mal-hechos/,2021-10-27,Dos de cada tres españoles hechos a sí mismos están mal hechos,LOS EXPERTOS ACONSEJAN NO HACERSE UNO MISMO SI NO SE SABE MUY BIEN LO QUE SE ESTÁ HACIENDO,1,"Aunque comúnmente se percibe como meritorio que un individuo se haya hecho a sí mismo, formándose como persona con sus propios recursos, generalmente escasos, y sin apenas ayuda de nadie, un estudio de la Universidad Complutense de Madrid presentado esta semana señala que la mayoría de los españoles que declaran haberse hecho a sí mismos están mal hechos.
«Es un error congratularse de haber prescindido de ayuda externa, de profesionales, y describir como un logro algo que a veces deja mucho que desear y que, generalmente, es deficiente», sentencia Jose Antonio Grande, uno de los expertos que firma el estudio. «Ser una mierda de persona no es bueno aunque te hayas hecho a ti mismo, este matiz no le añade valor, al contrario, demuestra cierta negligencia», agrega el especialista.
La investigación atribuye a «cierto estereotipo social basado en perfiles idealizados de autosuperación» esta buena prensa que tienen las personas hechas a sí mismas. «Suelen esconder traumas y graves carencias y, además, el orgullo de no haber necesitado a nadie nunca hace difícil que se presten a escuchar consejos de otros», señala Grande.
La investigación admite que «españoles bien hechos no hay muchos, incluso tienen defectos los que han contado con ayuda y posibilidades». Pero, precisamente por eso, dicen los expertos, «si encima se prescinde de ayuda, el resultado es desastroso».
El informe añade también otro dato sorprendente: pensar por uno mismo es, según confirman los especialistas, una forma absurda de perder el tiempo para acabar llegando, si ha habido suerte, a las mismas conclusiones que ya obtuvieron sabios del siglo IV antes de Cristo.
"
El Mundo Today,https://www.elmundotoday.com/2021/10/la-falta-de-productos-de-electronica-obligara-a-millones-de-personas-a-pensar-regalos-personales-para-sus-seres-queridos/,2021-10-27,La falta de productos de electrónica obligará a millones de personas a pensar regalos personales para sus seres queridos,NaN,1,INICIAR SESIÓN
El Mundo Today,https://www.elmundotoday.com/2021/10/el-villano-del-pueblo-se-frota-las-manos-al-saber-que-angel-gabilondo-es-el-nuevo-defensor-del-pueblo/,2021-10-26,El Villano del Pueblo se frota las manos al saber que Ángel Gabilondo es el nuevo Defensor del Pueblo,GABILONDO AÚN SE PREGUNTA SI SU NUEVO CARGO ES COMPATIBLE CON LIDERAR LA OPOSICIÓN EN MADRID,1,"Desde que el Gobierno y el PP llegaron a un acuerdo hace unos días para nombrar a Ángel Gabilondo como nuevo Defensor del Pueblo, el Villano del Pueblo se pasea con aires de suficiencia por España, dispuesto a poner a prueba las aptitudes de su nuevo rival. «Creo que voy a privatizar el pueblo, a ver qué hace. Probablemente, nada», ha declarado el villano esta misma mañana.
La Defensoría del Pueblo permanecía en funciones desde 2017, debido al cambio de Gobierno y la posterior negativa del PP para alcanzar un acuerdo que permitiese la renovación. Todo este tiempo, el villano ha campado a sus anchas, favoreciendo la despoblación de las zonas rurales, cuyos habitantes estaban hartos de la falta de autoridad. Ahora, con Gabilondo defendiéndoles, la situación es peor porque el Villano del Pueblo se ha envalentonado. «Qué risas con la señora Ayuso, que lo conoce bien. ‘Hazle esto, hazle lo otro… pero ya verás que ni se entera’, me decía la tipa», ha declarado el villano.
Gabilondo lleva días valorando si su nuevo cargo de Defensor del Pueblo es compatible con seguir liderando la oposición en la Asamblea de Madrid. «Siento que me debo a los madrileños también, tengo que estudiar la situación», ha comentado. «Pero con calma», ha agregado.
«¿Alguien ha visto mi estilográfica?», ha preguntado luego el Defensor del Pueblo mientras, a lo lejos, podía oírse una risa maléfica. «Te atraparé, quien quiera que seas», ha exclamado el socialista comprobando que el bolsillo de su camisa estaba manchado de tinta.
"
El Mundo Today,https://www.elmundotoday.com/2021/10/la-llegada-del-fontanero-en-una-calesa-tirada-por-seis-caballos-hace-temer-que-cobrara-el-desplazamiento/,2021-10-26,La llegada del fontanero en una calesa tirada por seis caballos hace temer que cobrará el desplazamiento,IBA ARROJANDO BILLETES A LA GENTE DESDE EL CARROMATO MIENTRAS SE DIRIGÍA AL DOMICILIO DEL CLIENTE,1,"
Un sonido de campanillas, música alegre y el trotar de varios caballos hicieron que los vecinos de La Rondilla, en Valladolid, se asomaran ayer por la mañana al balcón. Entre ellos, Paco Cavas Hernández, que al fijarse bien constató que, montado en una calesa tirada por seis corceles, se acercaba a su portal el fontanero. «Este me cobra el desplazamiento fijo», se dijo apesadumbrado.
«¡Aquí llega el fontanero, señores, el fontanero!», gritaba una modelo en bikini usando un megáfono y saludando de pie a los transeúntes desde lo alto del lujoso carromato. El fontanero, con aire altivo, iba tirando billetes a la gente, que se arremolinaba alrededor de la numerosa comitiva -detrás de la calesa, una banda de músicos seguía al fontanero interpretando simpáticas tonadas y cinco acróbatas hacían malabares para regocijo de los más pequeños-.
La calesa se detuvo frente al número doce y el fontanero, entre gritos de júbilo, se apeó y llamó al interfono. «Ya está aquí el fontanero, caballero, don Jesús Ricota Maluendas, para servirle a usted», exclamó con la boca pegada al aparato. Resignado, Cavas Hernández abrió la puerta. «Qué otra cosa iba a hacer», comenta cabizbajo.
Como era de esperar, el fontanero echó un rápido vistazo al sifón del fregadero y negó con la cabeza. «Este recambio no le tengo», sentenció. Dicho lo cual se fue por donde vino, no sin antes cobrar el desplazamiento. «Mañana, a la misma hora. Ya con el recambio», prometió minutos antes de montarse de nuevo en la calesa y seguir su andadura, arrastrando tras de sí a la jubilosa muchedumbre.
"
El Mundo Today,https://www.elmundotoday.com/2021/11/los-paises-ricos-daran-vacunas-a-los-paises-pobres-para-proteger-a-los-ciudadanos-de-los-paises-ricos/,2021-11-30,Los países ricos darán vacunas a los países pobres para proteger a los ciudadanos de los países ricos,"“SU POBREZA EMPIEZA A AFECTARNOS A NOSOTROS”, LAMENTAN",1,"
Esta semana, los países ricos han decidido dar vacunas a los países pobres porque se han dado cuenta, según han expresado diversos mandatarios reunidos en una cumbre urgente del G-7, de que “la mejor vía para proteger a los países ricos es proteger también a los pobres, aunque esto pueda sonar paradójico o chocante”. Por este motivo, la intención de los países ricos es “ayudar en la medida de lo posible con la inmunización de los países pobres, lo que puede parecer una pérdida de dinero y recursos pero, a la larga, será beneficioso también para nuestros países [los países ricos]”.
“Dando vacunas a los países pobres protegeremos, a la larga, a nuestros ciudadanos… y si algún pobre se beneficia de rebote, eso también podría ser positivo y no está de más”, dicen desde el G-7.
“Ayudar a los países pobres puede parecer una estupidez, pero a lo mejor no lo es tanto”, insisten desde el G-7.
ACTUALIZACIÓN: los países más ricos y con mayores índices de vacunación han decidido que, en vez de ayudar a los 40 países con un porcentaje de vacunación de solo un 1%, administrarán una tercera dosis en sus respectivos países, confiando en que esa estrategia consiga frenar la pandemia de una vez. 
"
El Mundo Today,https://www.elmundotoday.com/2021/11/amancio-ortega-dona-una-hija-al-ibex-35/,2021-11-30,Amancio Ortega dona una hija al IBEX 35,GRACIAS A ESTA NUEVA ADQUISICIÓN LOS ESPAÑOLES PODRÁN EMPRENDER MUCHO MÁS RÁPIDO,1,"
Esta mañana la prensa ha podido saber que el empresario leonés Amancio Ortega ha donado una hija al IBEX 35. Las 35 empresas con más liquidez que cotizan en Bolsa se estaban quedando anticuadas y el fundador de Inditex ha querido tener un gesto altruista con ellas.
Ortega ha reconocido que llevaba 37 años pensando en donar su hija al IBEX 35, pero que no ha sido hasta hoy que ha entendido la necesidad que España tenía de ella. “Desgraciadamente hay muy pocas hijas en este país”, ha lamentado el empresario. “Espero que esta sea la primera de muchas”, ha insistido poco después de meter a su hija en una caja y enviarla al Ministerio de Trabajo y Economía Social.
La hija, llamada Marta Ortega, llegará el próximo abril y podrá empezar a funcionar a pleno rendimiento ese mismo mes. El Ejecutivo de Pedro Sánchez ha querido agradecer el gesto del empresario más rico del país en declaraciones a los reporteros. “Gracias a esta nueva adquisición, ahora los españoles podrán emprender mucho más rápido”, ha dicho el presidente.
Algunos ciudadanos han criticado a Amancio Ortega por tener hijas en paraísos fiscales, pero sin duda no se quejarán tanto cuando se queden en paro y necesiten de Marta Ortega para poder trabajar.
"
El Mundo Today,https://www.elmundotoday.com/2021/11/horoscopo-de-la-semana-leo-esta-semana-te-toca-a-ti/,2021-11-30,██████████████████████████████████████████████████████████████████████████████████████████,NaN,1,NaN
El Mundo Today,https://www.elmundotoday.com/2021/11/patriota-evade-impuestos/,2021-11-30,Patriota evade impuestos,AMA MUCHO A SU PAÍS PERO PREFIERE TENER SU DINERO EN OTRO,1,"
Un patriota ha fijado su residencia en un país extranjero por el que no siente más que desprecio para poder evadir impuestos, según han informado diversos medios esta semana. 
El patriota, que ha dado a entender en numerosas ocasiones que moriría por su país y que incluso mataría por su país, entiende que ese patriotismo no implica necesariamente pagar impuestos en su patria, algo que no constituye según él un gesto de lealtad a su nación de origen.
Al patriota probablemente le resulte incluso doloroso desviar su dinero fuera del país al que ama y en el que tanto podría contribuir con sus impuestos, pero el patriota es más tacaño que patriota.
"
El Mundo Today,https://www.elmundotoday.com/2021/11/certificado-covid-que-es-y-como-funciona/,2021-11-30,Certificado COVID: qué es y cómo funciona,NaN,1,INICIAR SESIÓN
El Mundo Today,https://www.elmundotoday.com/2021/11/una-mujer-logra-ahorrar-un-100-de-sus-compras-en-el-cyber-monday-no-comprando-absolutamente-nada/,2021-11-29,Una mujer logra ahorrar un 100% en sus compras en el Cyber Monday no comprando absolutamente nada,"""CUANTAS MÁS COSAS NO COMPRES, MÁS AHORRAS"", ACONSEJA",1,"
Diciendo que es «una ganga», Martina Jaén, de Sevilla, ha ahorrado muchísimo dinero durante este Cyber Monday, el equivalente al Black Friday en las compras virtuales, decidiendo no comprar nada. «Me he gastado, atención, cero euros. Como lo oís: cero euros», explica Jaén, que anima a todo el mundo a aprovechar la oportunidad y no comprar nada.
«Es muy sencillo: vas a las webs de venta y miras todos esos productos que no necesitas y, en vez de comprarlos, no los compras y sigues con tu vida. Y, al final del día, el bolsillo lo nota, ¿eh?», explica esta maestra de las rebajas. Según dice, hay un truco para ahorrar aún más y consiste en valorar no comprar todos los productos que se pueda: cuantas más cosas se valore comprar, más dinero se ahorra al no comprarlas.
Jaén defiende que es importante estar al tanto de las ofertas y los códigos descuento a fin de olvidarlos lo antes posible. «Con una oferta puedes ahorrar un poquito… pero los compradores realmente inteligentes lo que hacen es no ser compradores», insiste.
Según el Instituto Nacional de Estadística, cada español pierde una media de 1500 euros al año en chollazos.
"
El Mundo Today,https://www.elmundotoday.com/2021/11/los-micros-abiertos-de-comedia-ya-se-usan-casi-exclusivamente-para-probar-el-texto-que-se-dira-delante-del-juez/,2021-11-29,Los micros abiertos de comedia ya se usan casi exclusivamente para probar el texto que se dirá delante del juez,NaN,1,INICIAR SESIÓN
El Mundo Today,https://www.elmundotoday.com/2021/11/vox-exige-llevar-la-democracia-a-cuba-porque-en-espana-ya-la-hemos-disfrutado-suficiente-tiempo/,2021-11-29,Vox exige llevar la democracia a Cuba porque en España ya la hemos disfrutado suficiente tiempo,EL PARTIDO DE ABASCAL CONSIDERA QUE AQUÍ NO LA HEMOS SABIDO USAR BIEN,1,"
Escuchando las protestas de algunos miembros de la sociedad cubana, especialmente del disidente Yunior García, Vox ha alzado la voz y ha exigido llevar la democracia a Cuba porque en España ya la hemos disfrutado suficiente tiempo. “Tenemos que quitar libertades aquí para llevarlas para allí, es un tema de solidaridad”, ha exigido Santiago Abascal en un acto del partido.
Tanto a Vox como a sus votantes les preocupan mucho los derechos de los cubanos: “No podemos seguir permitiendo que los comunistas traten mal a los gays, ha llegado el momento de tratarlos mal en España para que puedan tratarlos bien allí”, exigen. Desde el partido ultra lamentan que el Gobierno de España no apoye a los disidentes cubanos. 
“Estamos dispuestos a dar un golpe de estado y llegar al Gobierno para poder apoyar a la democracia cubana”, insisten, en un gesto encomiable de fraternidad con el país caribeño.
En el partido dirigido por Santiago Abascal consideran que en España no se ha sabido usar bien la democracia pero que en Cuba sí que podría cuajar. “Aquí la democracia nos ha llevado a ser como Cuba, así que deberíamos llevar allí la democracia para que Cuba deje de ser Cuba y sea un poco más España”, ha declarado Abascal ante los aplausos de sus compañeros y militantes.
Una vez haya llevado la democracia a Cuba, Vox intentará llevar también la monarquía. “Lo mejor que le podría pasar a esa gente es volver a formar parte del Reino de España, entonces sí que iban a saber lo que es la libertad”, sentencian.
"
El Mundo Today,https://www.elmundotoday.com/2021/11/varios-jugadores-del-athletic-de-bilbao/,2021-11-29,████████████████████████████████████████████████████████████████████████████████████████████,RESUMEN DE LA JORNADA,1,"

Este contenido es solo para suscriptores de El Mundo Today. 
Accede a tu cuenta ¡Suscríbete ahora!

"
El Mundo Today,https://www.elmundotoday.com/2021/11/la-generacion-de-cristal-vuelve-a-sentar-un-humorista-en-el-banquillo/,2021-11-29,La generación de cristal vuelve a sentar a un humorista en el banquillo,NaN,1,NaN
