Periódico,Hipervínculo,Fecha publicación,Titular,Subtítulo,Target,Cuerpo
El Mundo Today,https://www.elmundotoday.com/2011/04/el-arbitro-muniz-fernandez-recibe-su-insulto-900000/,2011-04-18,El árbitro Muñiz Fernández recibe su insulto 900.000,"""ME QUEDO CON 'COMEOJALES' POR SU ORIGINALIDAD"", RECONOCE",1,"La descalificación número 900.000 no fue nada original. Se trató de un simple «Hijoputa» proferido por un aficionado barcelonista cuando Casillas se abalanzó sobre Villa y el colegiado no pitó penalti. «He recibido insultos más trabajados, más creativos. Los normales ni los oigo, son como un ruido de fondo», explica.
Confiesa Muñiz que recordará siempre «a un chaval de seis años que me llamó ‘Comeojales’. Me pareció un insulto muy maduro para su edad. Desagradable pero elegante a la vez. No podemos evitar que los niños insulten, así que yo querría que mis hijos lo hicieran así de bien, sin caer en lo vulgar». También destaca el caso de una señora muy mayor que le llamó «pitapleitos». Según el colegiado, «aquella buena mujer no sabía lo que se decía. Estaba enfadada conmigo solamente porque también lo estaba su marido», asegura. También sostiene que «es en Argentina donde he percibido más creatividad. Allí insultan hasta al balón. Le llaman pelotudo».
Gracias a las redes sociales y al alcance de Internet, los árbitros pueden seguir recibiendo insultos en directo horas después de que el partido haya terminado. «Interactúas más con la gente, hay más vidilla», afirma Muñiz. Sin las nuevas tecnologías, probablemente el colegiado no habría llegado tan pronto a obtener las 900.000 descalificaciones. «Las celebro igual que los jugadores celebran cada uno de sus goles y animo a mis colegas a hacer lo mismo. La gente nos conoce, se sabe nuestros nombres. A mí me llaman ‘El engominado’. Qué demonios, yo soy alguien en el terreno de juego. Un hijoputa según muchos, pero un hijoputa con suerte», sentencia.
"
El Mundo Today,https://www.elmundotoday.com/2011/04/intereconomia-dara-la-informacion-meteorologica-en-forma-de-tertulia/,2011-04-18,Intereconomía dará la información meteorológica en forma de tertulia,"LA METEOROLOGÍA, A DEBATE",1,"«¿Lloverá hoy? Mi ‘aciática’ y mi instinto dicen que sí pero luego miras el mapa del tiempo por ahí y lo ves lleno de soles. Pero aquí de sol nada, lo que pasa es que algunos ven lo que quieren ver», decía enérgicamente uno de los tertulianos ayer por la noche nada más arrancar el primer programa. «Perdona que te diga, compañero, pero este año toca una Semana Santa con unos soles como glorias benditas», le respondía otro de los presentes. Y el debate ya estaba encendido. «Marcelino, por alusiones…», iba conduciendo el presentador.
«Como recordarás, Margarita, en el 83 se dio una situación similar y no llegó a caer ninguna tormenta, hizo un poco de humedad y aquí paz y después gloria», replicaba Federico Tossal, uno de los integrantes de la discusión, a su compañera de mesa Margarita Piulats, quien opinaba que «está a punto de caer una en Cataluña que les va a llegar el agua al cuello».
La cadena define el nuevo formato como una apuesta por el diálogo. «No podemos dejar que el tiempo venga impuesto desde arriba, en este canal las cosas se discuten y todo el mundo puede dar su opinión. Esto es democracia», explicaba Díez Quintanilla. La tertulia dura casi cuatro horas y el título del programa es «Es tiempo de España».
"
El Mundo Today,https://www.elmundotoday.com/2011/04/duran-y-lleida-se-fusionan-creando-un-unico-politico-catalan/,2011-04-17,Duran y Lleida se fusionan creando un único político catalán,COMBINARÁ EL CARÁCTER CANALLA DE DURAN CON LA PRUDENCIA DE LLEIDA,1,"«Ambos han compartido siempre el mismo ideario pero uno de ellos estaba todo el tiempo pensando en las chicas mientras que el otro no se despegaba del ordenador. Eran dos extremos aislados que tenían un potencial desperdiciado precisamente por la falta de un punto intermedio. Creo que ahora hemos conseguido al estadista modélico, al hombre del ‘seny’ y la ‘rauxa’, al catalán con el escritorio ordenado y las sábanas ardientes, no sé si me explico», declaraba un portavoz de CIU asegurando a los medios «que todo esto es completamente legal».
Algunos miembros del PSC han criticado la fusión lamentando que Mas «haya perdido la cabeza por culpa de la ambición creando un monstruo, una especie de Frankenstein democristiano que no podrá soportar la eterna contradicción de saberse un truhan y un señor pero también algo bohemio y soñador». Mas ha replicado que «no es la primera vez que se hace esto: ocurrió con Ortega y Gasset y hasta con Dolce y Gabbana».
El nuevo Josep Antoni Duran i Lleida, por su parte, se ha comprometido «a seguir sirviendo a la ciudadanía como hemos estado haciendo hasta ahora tanto Josep Duran como Antoni Lleida». El político admite que la fusión «entraña desafíos personales de gran calado» pero ha prometido ser pragmático. «Si me preguntan con cuál de las dos esposas me quedo, obviamente diré que con la más guapa. Nos ha jodido mayo», ha asegurado.
"
El Mundo Today,https://www.elmundotoday.com/2011/04/zapatero-anuncia-la-creacion-de-800000-empleos-en-su-imaginacion/,2011-04-17,Zapatero anuncia la creación de 800.000 empleos en su imaginación,Rajoy garantiza que en sus sueños habrá pleno empleo,1,"El presidente del Gobierno, José Luis Rodríguez Zapatero, anunció anoche, tras asistir al último espectáculo del Circo del Sol, “Guaraná”, la creación de 800.000 nuevos empleos en su imaginación. “La imaginación es uno de los dones más bonitos que posee el ser humano y sería una irresponsabilidad no aprovecharla”, declaraba Zapatero. “Además, es gratis”, añadía. El desarrollo de este ambicioso objetivo se hará de forma escalonada y Zapatero ha marcado 2014 como fecha límite para alcanzar la creación de los nuevos puestos de trabajo.
El vicesecretario general del PSOE, José Blanco, calificaba el anuncio de “histórico” ya que “no existen precedentes en ninguna democracia” y tampoco “en otros modelos de gobierno más eficaces”. “La imaginación ha dado frutos maravillosos, como Harry Potter, los Pitufos o Gandhi”, señalaba Blanco. “Ya era hora de que alguien la utilizara para crear empleo”.
El AVE llegará a la Luna
Horas antes, durante su comparecencia en la sesión de control al Gobierno, Zapatero había asegurado que, dentro de su cabeza, el tren de alta velocidad llegaría a la Luna antes del año 2020. Según Zapatero, las obras se iniciarán durante este mismo año aunque “está por ver cómo se soluciona el asunto del oxígeno”. La portavoz en el Congreso del grupo popular, Soraya Sáenz de Santamaría, planteaba en su turno de pregunta que la solución debía pasar por imaginar una Luna con oxígeno a lo que el presidente respondía que se trataría de algo demasiado costoso. “En mi imaginación el dinero no crece en los árboles”, argumentaba Zapatero. Sáenz de Santamaría replicaba que en la suya, por el contrario, sí.
Por el pleno empleo imaginario
Mariano Rajoy, tras conocer las declaraciones de Zapatero, manifestaba que en su imaginación habrá pleno empleo antes del año que viene. “Mi imaginación es mucho más poderosa que la de Zapatero”, señalaba. “En mi imaginación, además, los trabajos más degradantes serán realizados por una casta de seres inferiores llamados los pelotti, que dispondrán de cuatro extremidades anteriores para aumentar su eficacia en el trabajo manual”. Algunos miembros del PSOE calificaban esta propuesta de “injusta” y “regresiva” ya que los pelotti no recibirán remuneración alguna y vivirán en las alcantarillas.
El líder popular negaba estas afirmaciones y declaraba haber visto en su imaginación una película “preciosa” de Jonás Trueba acerca de un pelotti enamorado de una rica heredera. “Es una historia maravillosa”, aseguraba Rajoy. “Podría hablar de ella durante horas, pero no quiero hacer ‘spoilers’”.
"
El Mundo Today,https://www.elmundotoday.com/2011/04/le-nombran-presidente-de-la-escalera-y-dice-que-es-community-manager/,2011-04-15,Le nombran presidente de la escalera y dice que es «community manager»,,1,Etiquetasbrainstormingcommunity managercomunidadescalerahoja de rutaliderazgoLo mejor de 2011look and feelredes socialesvecinos
El Mundo Today,https://www.elmundotoday.com/2011/04/tv3-estrena-catalanes-muy-tristes-por-el-mundo/,2011-04-14,TV3 estrena «Catalanes muy tristes por el mundo»,"""FUERA DE CATALUÑA LA VIDA ES UNA JUNGLA"", DESTACA LA CADENA",1,"El presentador de «Catalans tristos pel món» será Albert Pla, cantautor conocido por su actitud apagada y tendente a la melancolía. “En el segundo capítulo sólo veremos a Pla y a un tipo de Tarragona mirándose todo el rato. En el minuto 43, Albert se duerme y el otro le acaricia la coleta susurrándole ‘bon minyó’ y cantándole nanas tadicionales catalanas”, explicaba Terribas. Albert Pla se limitó a preguntar a los periodistas si alguien tenía “una mantita” y luego se fue a casa porque estaba “agobiat”.
El programa ha buscado a gente “muy triste”, no sólo “algo triste” o “alicaída”, porque “eso es fácil de encontrar”. Desde TV3 han hablado con más de 300 catalanes repartidos por todo el mundo y sólo han seleccionado aquellos que a los cinco minutos ya estaban llorando al otro lado de la línea y pidiendo volver a sus casas. Es especialmente reseñable, según la cadena, el capítulo en el que visitan “Canadalunya”, un pequeño poblado ubicado en lo más profundo de Canadá donde una colonia de catalanes deprimidos ha creado un estado catalán que ya está intentando independizarse.
Desde algunos medios afines al Partido Popular se ha criticado, ya antes de su emisión, la idea de “producir un programa que fomenta que la gente no salga de Cataluña”. Intereconomía ya ha contraatacado anunciando que producirá un programa llamado “Españoles chulos por el mundo”, donde conoceremos a ciudadanos españoles viviendo en otros países y enseñando a extranjeros a decir cosas como “un cortao”, “mi muhé” y “fúrbol”.
"
El Mundo Today,https://www.elmundotoday.com/2011/05/un-murciano-aprende-a-hablar-ingles/,2011-05-31,Un murciano aprende a hablar inglés,"DESPUÉS DE APROBAR EL EXAMEN DIJO ""THANK YOU""",1,"Marcial empezó a dar muestras de sus sorprendentes habilidades a muy temprana edad. A los catorce años era ya capaz de manejar un vocabulario de noventa palabras y podía realizar operaciones aritméticas sencillas con la ayuda de un ábaco. A los veintidós conseguía mantener conversaciones de una complejidad media con sus compañeros de escuela y a los veintiocho demostraba un innato talento musical al lograr reproducir las cuatro primeras notas del villancico “Noche de paz” en un xilófono.
La historia de Marcial Martín ha generado cierta controversia ya que algunos expertos ponen en duda que sus logros supongan una demostración de verdaderas capacidades lingüísticas, argumentando que existe una gran diferencia entre “aprender” y “usar” un idioma. Los cuidadores de Marcial alegan haber documentado el uso por parte del joven murciano de la palabra “roscodedo” en lugar del término “anillo”, que nadie le había enseñado. La invención de este vocablo demostraría la capacidad de Marcial para comunicar nuevos conceptos.
A por el «Advanced»
Los cuidadores del talentoso murciano manifestaban ayer en rueda de prensa su confianza en que los éxitos de su pupilo no terminen aquí. Para ello han desarrollado un plan según el cual pretenden que Marcial consiga el «Certificate in Advanced English», el diploma que Cambridge otorga a los alumnos con conocimientos medios-altos de la lengua inglesa, en un plazo de veinte años. Ante la pregunta de para qué quiere un murciano aprender inglés han preferido no hacer comentarios.
Por otra parte, la productora norteamericana Universal ha adquirido los derechos de la historia de Marcial para realizar una adaptación cinematográfica que podría ser dirigida por Ron Howard (“Apolo XIII”, “Una mente maravillosa”).
"
El Mundo Today,https://www.elmundotoday.com/2011/05/el-pp-obtendria-mayoria-absoluta-en-el-zoo-de-barcelona/,2011-05-31,El PP obtendría mayoría absoluta en el zoo de Barcelona,CAERÍA ASÍ OTRO FEUDO SOCIALISTA,1,"Según el último sondeo elaborado por la consultora Sigma Dos, el Partido Popular arrasaría en el Zoo de Barcelona, tradicional feudo socialista, obteniendo la mayoría absoluta en las próximas elecciones generales con el 49,3% de los votos y logrando 33 o 34 escaños (la mayoría absoluta se consigue con 30 escaños). La alianza entre el PSOE y la coalición Lepóridos por la Democracia (LPD) lograría entre 24 y 26 diputados. Convergència i Unió, en clara minoría desde el fallecimiento de Copito de Nieve, alcanzaría el 9,1% de los votos por lo que se situaría justo por detrás de Iniciativa Herbívora, liderada por la jirafa Reme. Los socialistas atribuyen la debacle a la crisis económica y a la notoria influencia de Awali, un gorila de más de 200 kilos y 13 años, que decidió apoyar sin reservas a los populares en defensa de «una democracia de pelo en pecho».
«Es el resultado de un proyecto sólido que quiere aportar estabilidad a una comunidad sumida en el salvajismo, la anarquía y la falta de valores desde la muerte de Copito. Los residentes del zoo de Barcelona lanzan un mensaje claro: menos discurso ecologista y más comida», explica el líder de los populares, Mariano Rajoy. Otros analistas como Dolores Parmalat, portavoz en España de la protectora de animales PETA, argumentan que «el abstencionismo promovido por el sector de las hienas, instaladas en el desprecio crónico de la política, ha calado también entre la mayoría mamífera e inclinó a los cetáceos a favor de un gobierno carnívoro, algo que no se había visto antes».
El sondeo retrata un panorama dominado por el monopartidismo, concretamente por siete monos araña de manos negras, trece monos de culo rojo y un Macaco del Tíbet. La Asociación Ibérica de Zoos y Acuarios ha expresado su preocupación «por la más que probable instauración de un equipo de gobierno integrado casi exclusivamente por machos» y ha pedido al partido que asuma el mando tras las elecciones «mano dura contra los ataques homófobos que han venido sufriendo los pavos reales de pecho azul».
"
El Mundo Today,https://www.elmundotoday.com/2011/05/chacon-moviliza-al-ejercito-para-neutralizar-un-ataque-de-ansiedad/,2011-05-30,Chacón moviliza al Ejército para neutralizar un ataque de ansiedad,La Unidad Militar de Emergencias intervino de inmediato,1,"La ministra de Defensa, Carme Chacón, ha sucumbido a la tensión generada por las presiones internas del Partido Socialista, que la llevaron a renunciar a presentarse a las primarias del partido. La renuncia, sumada al robo de su automóvil que, en sus propias palabras, «fue la puntilla definitiva», ha acabado provocándole a la ministra un ataque de ansiedad que ha requerido la intervención de las Fuerzas Armadas.
«Me dijo: ‘Pepe, estoy de un ‘chof’ que ni te lo puedes imaginar. Me cuesta respirar y me duele todo’. La vi tan mal que yo mismo me ofrecí a intervenir», explica el Jefe del Estado Mayor de la Defensa, José Julio Rodríguez Fernández. Varios blindados tipo Centauro escoltaron a la Unidad Militar de Emergencias (UME) hacia el sofá modelo KARLSTAD donde yacía visiblemente alterada Carme Chacón la noche del pasado domingo.
«Había tomado un Nestea y estaba viendo vídeos musicales de KissTV mientras respiraba muy cansada y con la cara descompuesta. Encima de la mesa había también una bolsa de ganchitos y la revista Woman. De hecho, la ministra tenía las manos impregnadas de colorante naranja. Esto nos alarmó mucho hasta que por fin atamos cabos y atribuimos el color a la ingesta continuada de ganchitos», explica uno de los militares que neutralizaron el ataque.
«La ansiedad es un enemigo taimado e invisible. Provoca el caos desde dentro. Es como un talibán de las emociones y ese talibán estaba afectando al núcleo duro de la Defensa de nuestro país», explica el jefe del Estado Mayor para justificar la acción del Ejército, que ha sido rápidamente cuestionada por parte de la oposición. «Llevo unos días con dolor de espalda y no se me ha ocurrido en ningún momento llamar a la Organización Mundial de la Salud, por ejemplo», argumentaba el líder popular Mariano Rajoy. José Julio Rodríguez Fernández insiste en que «la coyuntura actual ha dejado al Gobierno en una situación vulnerable que requiere nuestra atenta supervisión». Rajoy ha replicado que «si Chacón está tan ‘chof’, lo que tiene que hacer es dimitir. Un país no se puede permitir a un ministro de Defensa bajo de defensas».
Pese a las críticas, la rápida actuación del Ejército consiguió neutralizar el ataque de ansiedad, que remitió aproximadamente a las 3:05 de la madrugada. Aparte de masajes en los pies y palabras de aliento, se procedió a un pase de diapositivas de cuando la ministra era pequeña. Dicha estrategia «favoreció que la afectada visualizara su vida como un camino en el que lo sucedido estos días no es más que un obstáculo puntual. Y luego está la capacidad de nuestros soldados de sintonizar con la psicología femenina y conducirla hacia terrenos seguros donde nada puede perturbarla», explica el Jefe del Estado Mayor, que ha querido dejar claro que «esta noche hemos ganado una batalla contra la ansiedad pero no la guerra contra el estrés».
"
El Mundo Today,https://www.elmundotoday.com/2011/05/derribaran-la-giralda-para-construir-una-replica-de-la-torre-eiffel/,2011-05-29,Derribarán la Giralda para construir una réplica de la Torre Eiffel,Las obras comenzarán en el mes de septiembre,1,"Durante el almuerzo algunas voces discrepantes acusaban a Zoido de despojar a la ciudad de uno de los elementos que han contribuido a configurar su personalidad durante siglos a lo que el alcalde electo respondía que “la personalidad está sobrevalorada”. Y añadía que, en cualquier caso, “las ciudades no tienen personalidad: no son personas. Al menos hasta que alguien demuestre lo contrario”.
Zoido garantizaba que su grupo estaría dispuesto a mantener “una actitud abierta y de madurez democrática” si esta demostración se producía antes del inicio de las obras, en el mes de septiembre. “Y si no, escupiré sobre el que me lleve la contraria”, concluía. El PSOE mostraba su frontal desacuerdo con la medida, que era calificada de “arbitraria” e “ignominiosa”. “Es una locura”, afirmaba el candidato socialista a la Alcaldía, Juan Espadas. “Para qué van a levantar una réplica de la Torre Eiffel cuando pueden construir una de la Estatua de la Libertad”.
La Torre del Oro también será derribada
Juan Ignacio Zoido manifestaba asimismo su propósito de demoler la Torre del Oro “por el puro placer de derribarla”. “No planeo edificar nada allí”, aseguraba el futuro alcalde. “Solo quiero sentir el poder de destruir algo tan antiguo y apreciado por los sevillanos”. El PSOE apoyará esta medida aunque su candidato ofrecía argumentos diferentes. Según Espadas, la Torre del Oro debe desaparecer “porque no es de oro”. “Perpetuar esa farsa es un insulto para los sevillanos”, indicaba. Por su parte, el grupo municipal de IU coincide con el análisis de los socialistas pero renuncia a apoyar una medida tan drástica. Sus concejales elaborarán una propuesta alternativa en la que en lugar del derribo se planteará un cambio de denominación. “La torre no es de oro, eso es grave y está fuera de toda discusión”, aseguraba el líder de IU en la corporación municipal, Antonio Rodrigo Torrijos. “Por ese motivo encontraríamos más razonable llamarla ‘Torre de Piedra’ o ‘Torre Caliza’”. IU únicamente se mostraría partidaria de la demolición “si en lugar de la ‘Torre de Piedra’ fuera erigida una torre de oro macizo”.
El movimiento 15M, que mantiene sus concentraciones en la Plaza de la Encarnación de la ciudad del Guadalquivir, también se ha manifestado acerca de esta cuestión tras la celebración de una asamblea en cuyas conclusiones se anunciaba la conformidad con el derribo de la Torre del Oro siempre que “el oro de la torre sea repartido entre los más necesitados”. Al cierre de la asamblea estaba prevista una representación de “El flautista de Hamelin” a cargo de actores sordociegos en protesta por algo.
"
El Mundo Today,https://www.elmundotoday.com/2011/05/el-pais-propone-a-el-mundo-un-intercambio-de-enlaces/,2011-05-26,El País propone a El Mundo un intercambio de enlaces,"""AMBAS WEBS SALDRÍAN GANANDO"", ARGUMENTA JAVIER MORENO",1,"Javier Moreno.Consciente de que la cuenta de correo del director de El Mundo puede encontrarse saturada de mensajes con todo tipo de propuestas, Javier Moreno aprovechó su presencia en la red social Twitter para contactar con Ramírez, que le supera en más de 20.000 seguidores (en su mayoría jóvenes de 14 a 16 años que estudian en colegios religiosos). «Pedro, ¿recibiste el correo? Si no me sigues no puedo enviarte mensajes directos. Gracias», escribió Moreno, a lo que el responsable de El Mundo contestó con un ambiguo «Ok Besos. :)».
Moreno ha reconocido que «el talante eminentemente conservador de El Mundo puede dificultar una negociación abierta» y ha admitido también que «aproveché para preguntarle, por simple curiosidad personal, cómo hizo eso de la bola del mundo que va girando todo el rato».
Aparte de El Mundo, otros medios contactados desde Prisa han sido «Foro de Lactancia», «Todo Ciclismo España», «SeriesYonkis» y «Portal del celíaco».
"
El Mundo Today,https://www.elmundotoday.com/2011/05/un-power-point-gana-el-festival-de-cannes/,2011-05-26,Un Power Point gana el festival de Cannes,No sucedía desde 1971,1,"La edición 64 del Festival de Cannes ha erigido como claro ganador a Patrick Ledder, autor de «Romance1_copy.ppt», que ha logrado obtener la Palma de Oro al ser considerada la mejor obra audiovisual de este año. «Por explorar los límites de los nuevos formatos tecnológicos, por conmover a cada diapositiva y por su habilidad a la hora de fragmentar el discurso, Ledder merece toda nuestra atención y reconocimiento», declaraba la organización del festival.
El autor, nacido en Bélgica hace 56 años, se define como «un señor con mucho amor que ofrecer y una licencia del Office 2008 Home Edition». La pieza ganadora será distribuida por todo el mundo en su formato original a través del correo electrónico, en lo que técnicamente se denomina «difusión en cadena», incluyendo, como es costumbre, la advertencia «Reenvía este correo a todos tus contactos y se concederán todos tus deseos :-)». Tampoco se descarta una versión con el montaje del director puesto que, al parecer, se descartaron 3 diapositivas en el último momento.
«Romance1_copy.ppt» constituye «un viaje iniciático por los recovecos de mis sentimientos», en palabras de Ledder. El creador reconoce que la obra incluye numerosos referentes autobiográficos y que el personaje de Melissa es su propia esposa en la vida real. «El valor que tiene la historia es que aunque tu amor no se llame Melissa ni tenga la misma cara que la que sale en mis diapositivas, eres capaz de empatizar con ese clima romántico y aplicar esas emociones a tu propia vida», explica Ledder. El autor descarta una segunda parte del Power Point: «Soy hombre de un solo romance, así que descarten ustedes un ‘Romance2_copy’. Me doy todo entero al ser amado. Luego ya no queda nada en mí para otra persona».
La enorme difusión alcanzada por el Power Point a raíz de obtener la Palma de Oro ha provocado también algún que otro dolor de cabeza al autor: «La música de fondo que puse en la presentación es una versión en formato MIDI del tema principal de ‘Titanic’. Estamos negociando con los que tienen los derechos de la canción y espero que no haya problemas», reconoce el premiado.
El palmarés de esta última edición del festival se concreta en las siguientes obras premiadas:
Palma de Oro: «Romance1_copy.ppt», de Patrick Ledder.
Mejor Dirección: «Calle Pizarro, 4, 1º izquierda», de Móstoles (Madrid).
Mejor Guión: Joseph Cedar por «Hearat Shulayim».
Mejor Actor: Jean Dujardin por «The Artist».
Mejor gordito que aguanta la percha: Jeremy Bellas por «Melancholia».
"
El Mundo Today,https://www.elmundotoday.com/2011/05/le-expulsan-del-publico-de-salvame-por-tirar-comida-a-los-tertulianos/,2011-05-25,Le expulsan del público de Sálvame por tirar comida a los tertulianos,SE ACERCABA DEMASIADO A ELLOS PARA ACARICIARLOS,1,"«La prueba de que se les trata bien es precisamente que no permitamos que ingieran la comida que la gente les echa. Cuando el público trae dulces típicos de su lugar de procedencia, algo muy común en cualquier espacio televisivo, nos encargamos de recogerlos y administrarlos velando siempre por el bienestar de los colaboradores. Si dejáramos que se lo comieran todo la situación sería inviable», argumenta Josep Tomàs, director de «Sálvame». Tomàs también defiende que los tertulianos estén «razonablemente apartados del público» con el fin de evitar agresiones y altercados detrás de las cámaras. «Ya es difícil respetar la legalidad en el plató. No podemos tomar riesgos adicionales», añade.
El suceso ha planteado la necesidad de crear un organismo externo a las cadenas y a las productoras que controle el trato que se les da a los tertulianos. «Nunca hemos drogado a nadie. Si vienen drogados o nerviosos de casa no es nuestra responsabilidad. Les damos agua e incluso conversación cuando no estamos en antena. Somos personas, no negreros, y ya no estamos en los tiempos de ‘Crónicas marcianas'», declara el presentador Jordi González.
"
El Mundo Today,https://www.elmundotoday.com/2011/05/tous-lanza-fundas-para-las-cacas-de-perro/,2011-05-25,Tous lanza fundas para las cacas de perro,PERMITEN ESCONDERLAS BAJO UN VELO DE GLAMOUR,1,"La marca catalana Tous ha acostumbrado a su público a sus joyas, a sus perfumes, a sus complementos y a sus bolsos. Ahora ha sorprendido a todos con un producto inusual: fundas de tela para excrementos de perro. La firma quiere así que sus clientas -mujeres de entre 30 y 50 años, urbanas, de clase media alta, aficionadas a los animales, con un lunar en el cuello y generalmente llamadas «Mari»- dejen de agacharse para recoger las cacas de sus perros cuando los sacan a pasear a la calle. «Solo tendrán que dejar caer graciosamente las fundas sobre la hez en cuestión para hacerlas desaparecer bajo un velo de glamour», comentaba ayer Rosa Tous junto a la actriz Jennifer López, imagen de la firma catalana para 2011.
Con el fin de ilustrar la utilidad del nuevo producto a los periodistas, durante la rueda de prensa se han empleado varias muestras de heces de plástico de diversos tamaños que posteriormente han sido cubiertas con la funda (disponible en diversos tonos pastel y en gama de colores fluor, tendencia de la temporada).
«No se me ocurre nada mejor para tapar un mojón que un producto Tous», decía Jennifer López en un español fluido. «Francamente, es tan útil esta funda que el otro día me dieron ganas de usarla con mi propia caca a modo de papel higiénico, que siempre me ha parecido muy vulgar».
Rosa Tous reconoce que la idea de la funda para cacas se le ocurrió a ella misma mientras sacaba a pasear al oso de Tous, mascota de la familia y logo de la marca. «Hizo popito y se me cayó el pañuelo encima, lo cual me evitó tener que agacharme a recoger la mandanga calentita», explica. «Así es Tous: pura inspiración, una auténtica fusión de arte y vida». Según ella, todas las creaciones de la marca van ligadas a una vivencia personal.
Durante la presentación, Tous quiso aprovechar para hablar de los buenos resultados de la firma pese a la crisis. Según ella, la serie de joyas denominada «punción lumbar» ha sido un éxito enorme. «La serie la propuse después de acompañar a mi madre al médico», confiesa con orgullo. «El otro día acompañé a mi hija al ginecólogo y también se me ocurrió hacer la serie ‘frotis vaginal’ que será ideal para regalar a todas aquellas mujeres que quieran celebrar el hecho de ser mujer».
«En Tous exprimimos nuestra creatividad para sacar a la luz propuestas cada vez más innovadoras y ambiciosas. ¿Proyectos de futuro? Queremos hacer un pañuelo enorme para tapar la Sagrada Familia de  Barcelona. Algunos se refieren a ella como ‘La caquita de Gaudí’. Llevarlo a cabo supondría un logro muy importante a nivel de ‘branding'», explica Tous. También ha adelantado que, si las fundas para cacas de perro tienen buena acogida, se extenderá la iniciativa a las fundas de cadáveres «para cubrir las carreteras españolas de una elegancia nunca antes vista».
"
El Mundo Today,https://www.elmundotoday.com/2011/05/el-juez-garzon-escondia-el-cadaver-de-un-tamagotchi-en-su-escritorio/,2011-05-24,El juez Garzón escondía el cadáver de un Tamagotchi en su escritorio,DESATENDIÓ SUS RUEGOS DEJÁNDOLO MORIR,1,"El juez Baltasar Garzón vuelve a estar en el punto de mira de la justicia tras descubrirse que, durante más de dos años, había estado escondiendo en el cajón de su escritorio el cadáver de un Tamagotchi. Aunque Garzón asegura que «no tenía conocimiento de que estuviera muerto», no ha podido negar que durante todo este tiempo ignoró a la mascota electrónica y desatendió sus necesidades alimentarias provocando así su fallecimiento.
Según fuentes cercanas al entorno de Garzón, el Tamagotchi habría pertenecido originalmente a un sobrino suyo, menor de edad, que supuestamente lo habría dejado olvidado encima de la mesa de trabajo del juez. Éste, en vez de devolvérselo, descuidó el asunto «enterrando» al Tamagotchi en vida al encerrarlo en un cajón oscuro donde los ruegos de la criatura no pudieron ser escuchados. La acusación de homicidio y negación de auxilio se suma así a las tres causas abiertas en el Tribunal Supremo que motivaron su suspensión cautelar.
«El Tamagotchi es un juego y Garzón no conocía sus reglas. Ni siquiera era suyo el artefacto. Todo esto es una burda manipulación que persigue desacreditarle aún más con argumentos débiles y oportunistas, en la línea de los que se han venido usando en su contra», afirma el magistrado José Ricardo de Prada. Los detractores del juez, sin embargo, defienden que «el trato que se da a un Tamagotchi evidencia el respeto que se tiene por la vida y Baltasar Garzón ha demostrado que en su vida privada tiene cadáveres en el armario», en palabras de un portavoz de la organización ultraderechista Falange Española de las JONS.
Su hija tiene una muñeca rota
Algunos medios han difundido el rumor que la hija de Baltasar Garzón podría tener una muñeca rota, «concretamente una muñeca Blythe sin brazos», y no se descarta que el responsable de la lesión fuera él mismo. «Al margen de que se la rompiera él o no, queda claro que su hija tiene una muñeca rota y que el padre, sabiéndolo, se ha desentendido del tema», asegura el director del diario La Razón en su editorial de hoy. «¿Y dónde está él ahora? Se ha escondido, no responde a las preguntas de los medios. ¡Estará en la Antártida desenterrando focas del franquismo!», ironiza el periodista.
"
El Mundo Today,https://www.elmundotoday.com/2011/05/dos-pijas-consiguen-comunicarse-solo-con-diminutivos/,2011-05-24,Dos pijas consiguen comunicarse solo con diminutivos,PODRÍAN HABER INVENTADO UN IDIOMA PROPIO,1,"Desde que la comunidad académica supo de la existencia de estas dos mujeres y de su particular modo de comunicarse, un joven estudiante de Lingüística las acompaña a todas partes con la intención de estudiar su lenguaje y determinar si se trata de un modismo, un dialecto del castellano o incluso de un nuevo idioma. «A nivel de lingüística su habla es muy interesante. Además de los diminutivos, usan palabras en inglés a modo de reiteración como ‘Hola, hello’ o ‘Estoy crazy de la olla’, lo cual les da muchísima riqueza expresiva», confiesa el experto. «No es exactamente spanglish. Yo me atrevería a llamarlo ‘pijo’ a secas», insiste el lingüista.
Mabeli y Lupita confiesan que no sabrían hablar de otro modo, puesto que el castellano que emplea la gente les parece «Out de la muerte». «Al principio empezamos con palabritas como ‘chinitos’ y ‘negritos’ y luego ya fuimos extendiéndolo a otras cosas normalitas como ‘perrito’ o ‘bultito en el pechito’. Ves el mundo como más cuco y hasta te enfadas menos. Crazy, ¿no?», explica Lupita. «Para mí es como si decoraras el idioma y le pusieras unas funditas de alcántara y unas cortinitas con bordaditos y en general lo hicieras más charming», añade Mabeli.
"
